,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres,Genre_NR,Genre
409,tm215638,MOVIE,2016,87,,,"207,147",7,"drama, european",genres.1,drama
410,tm252245,MOVIE,2016,40,,,"6,399","7,4","war, documentation",genres.1,war
411,tm494288,MOVIE,2016,103,,,"0,707",,"comedy, crime",genres.1,comedy
412,tm313374,MOVIE,2016,93,,,"0,6",7,"comedy, european",genres.1,comedy
413,tm242745,MOVIE,2016,39,,,"2,358","8,2","drama, documentation",genres.1,drama
414,tm860487,MOVIE,2016,44,,,"1,078","7,4","fantasy, horror",genres.1,fantasy
415,ts56544,SHOW,2016,40,,,"3,438",,"drama, comedy",genres.1,drama
416,ts82375,SHOW,2018,24,,,"0,6","0,5","action, scifi",genres.1,action
417,tm446206,MOVIE,2017,30,,,"12,832","6,8","family, animation",genres.1,family
418,tm447750,MOVIE,2018,22,,,"3,852","7,5","animation, comedy",genres.1,animation
419,ts84330,SHOW,2018,51,,,"1,364","8,3","drama, comedy",genres.1,drama
420,tm374656,MOVIE,2018,10,,,"6,258","6,5","documentation, drama",genres.1,documentation
421,tm364417,MOVIE,2017,33,,,"4,463","6,5","drama, comedy",genres.1,drama
422,tm352642,MOVIE,2018,15,,,"1,753",,"comedy, drama",genres.1,comedy
423,ts55735,SHOW,2017,44,,,"2,684","7,4","comedy, drama",genres.1,comedy
424,ts104093,SHOW,2018,0,,,"1,96",10,"animation, family",genres.1,animation
425,ts255427,SHOW,2020,32,,,"32,283","8,1","action, scifi",genres.1,action
426,ts272134,SHOW,2020,24,,,"11,742","8,1","action, scifi",genres.1,action
427,tm853396,MOVIE,2020,97,,,"48,702",7,"fantasy, european",genres.1,fantasy
428,tm467579,MOVIE,2019,109,,,"16,247",6,"comedy, romance",genres.1,comedy
429,ts219049,SHOW,2019,44,,,"1,074",9,"scifi, documentation",genres.1,scifi
430,ts252098,SHOW,2020,23,,,"6,196","7,1","drama, comedy",genres.1,drama
431,ts251157,SHOW,2020,24,,,"34,615","8,3","action, scifi",genres.1,action
432,ts218803,SHOW,2019,47,,,"1,585","7,9","documentation, reality",genres.1,documentation
433,ts225162,SHOW,2020,38,,,"4,42","7,6","documentation, reality",genres.1,documentation
434,ts225669,SHOW,2020,28,,,"15,918","7,2","scifi, animation",genres.1,scifi
435,tm834230,MOVIE,2019,92,,,"19,667","5,3","thriller, european",genres.1,thriller
436,tm855535,MOVIE,2020,135,,,"9,14","6,9","drama, european",genres.1,drama
437,ts225410,SHOW,2020,34,,,"11,746","8,5","drama, documentation",genres.1,drama
438,ts245653,SHOW,2019,34,,,"17,831","7,6","comedy, drama",genres.1,comedy
439,tm856424,MOVIE,2020,151,,,"5,22","6,6","romance, comedy",genres.1,romance
440,ts59542,SHOW,2020,42,,,"24,093","7,2","comedy, drama",genres.1,comedy
441,ts253549,SHOW,2020,16,,,"3,67",10,"documentation, family",genres.1,documentation
442,tm458418,MOVIE,2019,122,,,"44,421","7,9","romance, drama",genres.1,romance
443,ts224891,SHOW,2020,40,,,"6,923","7,6","drama, comedy",genres.1,drama
444,tm889390,MOVIE,2020,85,,,"7,739","8,1","documentation, music",genres.1,documentation
445,tm452962,MOVIE,2019,107,,,"9,353","6,7","thriller, european",genres.1,thriller
446,ts256898,SHOW,2020,45,,,"3,693","6,1","drama, comedy",genres.1,drama
447,ts225379,SHOW,2020,65,,,"5,42","8,6","crime, drama",genres.1,crime
448,tm838869,MOVIE,2019,99,,,"3,206","6,8","documentation, european",genres.1,documentation
449,tm842829,MOVIE,2019,94,,,"6,002","5,7","thriller, crime",genres.1,thriller
450,tm465984,MOVIE,2019,111,,,"3,033",5,"thriller, european",genres.1,thriller
451,tm977952,MOVIE,2020,118,,,"9,062","6,3","comedy, music",genres.1,comedy
452,tm857805,MOVIE,2020,87,,,"5,103","6,5","horror, thriller",genres.1,horror
453,tm850730,MOVIE,2020,119,,,"7,226","6,9","drama, european",genres.1,drama
454,tm845850,MOVIE,2019,112,,,"27,102","8,1","comedy, drama",genres.1,comedy
455,tm882700,MOVIE,2020,92,,,"2,138","3,6","documentation, drama",genres.1,documentation
456,ts225647,SHOW,2020,68,,,"5,348","8,8","drama, crime",genres.1,drama
457,ts269283,SHOW,2020,29,,,"2,688","7,7","drama, comedy",genres.1,drama
458,tm857873,MOVIE,2020,114,,,"1,923","5,2","drama, comedy",genres.1,drama
459,tm854749,MOVIE,2020,96,,,"5,275","5,7","drama, european",genres.1,drama
460,tm456271,MOVIE,2019,13,,,"0,84",7,"comedy, drama",genres.1,comedy
461,tm474647,MOVIE,2019,119,,,"5,199","6,2","romance, drama",genres.1,romance
462,tm1036794,MOVIE,2020,90,,,"0,62",,"documentation, music",genres.1,documentation
463,ts90568,SHOW,2019,44,,,"3,762",9,"comedy, drama",genres.1,comedy
464,tm894858,MOVIE,2019,97,,,"1,4",,"crime, action",genres.1,crime
465,tm945831,MOVIE,2020,44,,,"3,397","7,7","animation, family",genres.1,animation
466,tm916008,MOVIE,2020,18,,,"2,385","6,2","documentation, music",genres.1,documentation
467,tm833361,MOVIE,2019,23,,,"1,873",7,"animation, family",genres.1,animation
468,tm922943,MOVIE,2020,59,,,"1,168",,"documentation, sport",genres.1,documentation
469,tm837042,MOVIE,2019,120,,,"1,701",7,"documentation, music",genres.1,documentation
470,tm918704,MOVIE,2019,29,,,"1,565",,"drama, fantasy",genres.1,drama
471,tm989205,MOVIE,2019,76,,,"2,059",,"documentation, music",genres.1,documentation
472,tm919210,MOVIE,2020,136,,,"2,663","6,8","drama, comedy",genres.1,drama
473,tm1041549,MOVIE,2020,126,,,"1,999",,"romance, comedy",genres.1,romance
474,tm826983,MOVIE,2019,80,,,"1,841","6,1","thriller, crime",genres.1,thriller
475,ts343404,SHOW,2022,48,,,"3,592",,"crime, drama",genres.1,crime
476,ts241854,SHOW,2021,24,,,"33,787","7,9","action, scifi",genres.1,action
477,tm1030495,MOVIE,2021,71,,,"317,06","5,4","thriller, horror",genres.1,thriller
478,ts313689,SHOW,2021,60,,,"14,862","8,8","drama, comedy",genres.1,drama
479,ts343426,SHOW,2022,40,,,"2,632",,"crime, documentation",genres.1,crime
480,ts297031,SHOW,2021,24,,,"8,626","8,3","action, scifi",genres.1,action
481,ts284862,SHOW,2021,30,,,"1,4","7,8","drama, comedy",genres.1,drama
482,tm1173363,MOVIE,2022,60,,,"1,878",,"action, music",genres.1,action
483,ts342479,SHOW,2022,30,,,"7,505",10,"comedy, family",genres.1,comedy
484,ts273461,SHOW,2021,43,,,"40,681","8,8","action, scifi",genres.1,action
485,tm1174919,MOVIE,2022,58,,,"3,189",2,"comedy, documentation",genres.1,comedy
486,ts319464,SHOW,2021,59,,,"1,01",,"animation, family",genres.1,animation
487,tm1027297,MOVIE,2021,99,,,"3,231",7,"drama, comedy",genres.1,drama
488,tm1073802,MOVIE,2021,132,,,"7,415","7,2","comedy, drama",genres.1,comedy
489,tm1030071,MOVIE,2021,140,,,"4,446","7,5","drama, comedy",genres.1,drama
490,tm1091823,MOVIE,2021,122,,,"1,844","6,9","thriller, horror",genres.1,thriller
491,tm1042277,MOVIE,2021,61,,,"4,951","8,7","documentation, music",genres.1,documentation
492,tm1183575,MOVIE,2022,55,,,"3,069",5,"comedy, documentation",genres.1,comedy
493,tm945283,MOVIE,2021,101,,,"6,537","5,5","thriller, drama",genres.1,thriller
494,tm1159298,MOVIE,2022,13,,,"293,389","4,9","family, thriller",genres.1,family
495,ts297132,SHOW,2021,26,,,"6,601",5,"action, animation",genres.1,action
496,tm1032950,MOVIE,2021,91,,,"3,105","8,7","comedy, fantasy",genres.1,comedy
497,tm1108171,MOVIE,2021,74,,,"1,036","8,5","music, documentation",genres.1,music
498,tm144046,MOVIE,2014,86,"6,3",,"20,423","5,9",comedy,genres.1,comedy
499,tm163066,MOVIE,2013,12,"7,8",,"1,4",5,documentation,genres.1,documentation
500,tm995893,MOVIE,2017,10,"7,5",,"0,998",6,documentation,genres.1,documentation
501,tm826563,MOVIE,2019,93,"5,3",,"18,575","6,5",romance,genres.1,romance
502,tm835869,MOVIE,2019,103,"5,6",,"27,926","6,5",war,genres.1,war
503,tm931436,MOVIE,2020,80,"4,3",,"8,443","6,3",action,genres.1,action
505,tm984018,MOVIE,2020,8,"6,9",,"4,434",7,animation,genres.1,animation
507,tm1039147,MOVIE,2021,39,"5,3",,"6,782",7,documentation,genres.1,documentation
508,tm1096769,MOVIE,2021,40,"7,1",,"16,605","6,7",documentation,genres.1,documentation
509,tm1040688,MOVIE,2021,22,"7,7",,"4,25","6,5",drama,genres.1,drama
510,tm1159301,MOVIE,2022,13,"6,5",,"71,392","6,4",drama,genres.1,drama
511,tm1161223,MOVIE,2022,12,"6,9",,"5,091","5,9",animation,genres.1,animation
512,tm1108010,MOVIE,2021,68,"7,8",,"9,051","5,8",animation,genres.1,animation
513,tm96649,MOVIE,1980,99,"6,9",11329.0,"8,808","6,6","western, crime",genres.1,western
514,tm419052,MOVIE,1983,151,"6,3",70.0,"0,892",7,"family, romance",genres.1,family
515,tm191374,MOVIE,1997,101,"5,7",142696.0,"18,102","5,9","horror, thriller",genres.1,horror
516,tm55732,MOVIE,1998,100,"4,7",73269.0,"17,756","5,3","thriller, horror",genres.1,thriller
517,tm7073,MOVIE,1991,91,"4,5",3178.0,"8,52","5,1","action, scifi",genres.1,action
518,ts288536,SHOW,2010,57,"8,6",9564.0,"10,825","7,7","reality, european",genres.1,reality
519,tm78671,MOVIE,2007,88,"6,1",41052.0,"9,202",6,"thriller, crime",genres.1,thriller
520,tm79442,MOVIE,2007,115,8,627009.0,"25,464","7,4","thriller, action",genres.1,thriller
521,tm26897,MOVIE,2008,106,"6,6",441023.0,"30,147","6,3","thriller, action",genres.1,thriller
522,tm109304,MOVIE,2002,111,"7,1",341888.0,"37,892","6,6","horror, european",genres.1,horror
523,tm82985,MOVIE,2004,95,"5,8",47049.0,"13,29","5,5","thriller, comedy",genres.1,thriller
524,tm167516,MOVIE,2005,101,"5,5",60693.0,"18,681","6,2","romance, comedy",genres.1,romance
525,tm141390,MOVIE,2009,97,"5,5",105938.0,"42,83","5,8","horror, thriller",genres.1,horror
526,tm150214,MOVIE,2003,97,"5,7",117986.0,"50,824",6,"horror, action",genres.1,horror
527,tm137362,MOVIE,2003,98,"6,2",140741.0,"73,702","6,2","horror, crime",genres.1,horror
528,ts31514,SHOW,2003,23,7,13.0,"26,42","6,6","animation, family",genres.1,animation
529,tm71119,MOVIE,2007,90,"3,6",11138.0,"8,685",5,"action, comedy",genres.1,action
530,tm24576,MOVIE,2006,95,"6,4",3975.0,"64,608","7,1","action, animation",genres.1,action
531,tm175687,MOVIE,2005,85,"7,6",778.0,"1,911",7,"war, documentation",genres.1,war
532,tm101684,MOVIE,2010,110,"5,3",5060.0,"4,185","4,8","romance, comedy",genres.1,romance
533,tm82718,MOVIE,2004,127,8,61797.0,"6,948","7,2","scifi, comedy",genres.1,scifi
534,tm237621,MOVIE,2009,122,"4,4",243.0,"2,064","4,3","horror, thriller",genres.1,horror
535,tm34924,MOVIE,2008,109,"6,8",2191.0,"5,847","6,7","thriller, action",genres.1,thriller
536,ts124246,SHOW,2010,20,"4,2",57.0,"1,484",,"animation, action",genres.1,animation
537,tm140653,MOVIE,2009,117,"5,6",708.0,"3,369","5,1","romance, comedy",genres.1,romance
538,tm100106,MOVIE,2010,110,"6,7",430.0,"3,224","6,4","romance, comedy",genres.1,romance
539,tm598375,MOVIE,2008,69,"6,4",310.0,"1,229","6,8","animation, fantasy",genres.1,animation
540,tm160433,MOVIE,2011,117,"6,4",239367.0,"89,01","6,6","romance, comedy",genres.1,romance
541,tm173624,MOVIE,2011,105,"5,9",125098.0,"27,533","5,6","romance, comedy",genres.1,romance
542,ts35426,SHOW,2011,4,5,37.0,"3,268","5,8","animation, european",genres.1,animation
543,ts45996,SHOW,2012,44,"7,4",264.0,"14,65","8,1","reality, documentation",genres.1,reality
544,ts55532,SHOW,2012,16,"7,6",16.0,"4,054",5,"animation, european",genres.1,animation
545,ts27875,SHOW,2012,5,"6,4",89.0,"6,158",5,"animation, family",genres.1,animation
546,tm71992,MOVIE,2012,130,"6,9",2165.0,"3,149","6,5","thriller, action",genres.1,thriller
547,tm30278,MOVIE,2012,150,6,2433.0,"2,302","6,7","thriller, action",genres.1,thriller
548,tm70652,MOVIE,2012,167,"6,1",2034.0,"1,635","5,5","action, thriller",genres.1,action
549,tm165932,MOVIE,2011,134,"6,3",292.0,"1,005","6,3","thriller, action",genres.1,thriller
550,ts20351,SHOW,2014,64,"6,1",1975.0,"31,913","5,6","reality, european",genres.1,reality
551,tm160621,MOVIE,2013,107,"7,5",491048.0,"150,432","7,5","thriller, horror",genres.1,thriller
552,tm180572,MOVIE,2013,106,"6,5",167549.0,"52,127","6,7","thriller, horror",genres.1,thriller
553,tm151807,MOVIE,2014,77,"6,3",52233.0,"13,284","6,4","horror, thriller",genres.1,horror
554,tm161525,MOVIE,2013,100,"5,3",43149.0,"35,625","5,6","horror, thriller",genres.1,horror
555,tm184608,MOVIE,2013,92,"4,8",49312.0,"46,799","5,4","horror, thriller",genres.1,horror
556,tm141648,MOVIE,2014,120,"5,5",76395.0,"49,025","5,5","fantasy, action",genres.1,fantasy
557,tm138431,MOVIE,2014,90,"8,2",11403.0,"7,354",8,"war, documentation",genres.1,war
558,ts75104,SHOW,2014,45,"6,2",660.0,"2,366","6,3","crime, action",genres.1,crime
559,tm168685,MOVIE,2013,120,"6,6",7103.0,"7,945","6,7","thriller, action",genres.1,thriller
560,ts75833,SHOW,2014,5,"6,1",65.0,"8,658","5,7","animation, family",genres.1,animation
561,tm145627,MOVIE,2014,107,"6,2",1285.0,"1,445","4,6","horror, thriller",genres.1,horror
562,ts121189,SHOW,2014,29,9,327.0,"0,77",,"history, documentation",genres.1,history
563,tm587320,MOVIE,2013,44,"6,8",21.0,,,"reality, european",genres.1,reality
564,tm179328,MOVIE,2013,105,"5,1",3357.0,"3,266","5,1","romance, comedy",genres.1,romance
565,tm139922,MOVIE,2014,85,"7,3",1649.0,"3,199","7,3","music, documentation",genres.1,music
566,ts67797,SHOW,2014,14,"5,6",30.0,"1,298",7,"animation, european",genres.1,animation
567,tm169054,MOVIE,2013,130,"7,3",1007.0,"3,356",8,"romance, comedy",genres.1,romance
568,tm188290,MOVIE,2013,100,"6,4",522.0,"3,188","5,8","romance, comedy",genres.1,romance
569,tm158546,MOVIE,2014,141,"6,1",4280.0,"3,002","6,6","thriller, crime",genres.1,thriller
570,tm250364,MOVIE,2013,64,"7,4",31.0,"0,6",,"animation, fantasy",genres.1,animation
571,tm175364,MOVIE,2013,67,"7,1",33.0,"1,077","6,2","fantasy, animation",genres.1,fantasy
572,tm138280,MOVIE,2014,147,"6,1",458.0,"1,719","5,4","action, thriller",genres.1,action
573,tm175577,MOVIE,2013,94,6,108.0,"0,709",6,"romance, comedy",genres.1,romance
574,ts37143,SHOW,2015,48,"8,4",4622.0,"31,271","6,8","reality, documentation",genres.1,reality
575,tm150928,MOVIE,2015,101,"6,8",233165.0,"278,419","6,6","horror, thriller",genres.1,horror
576,tm239676,MOVIE,2016,82,"6,6",123667.0,"12,617","6,7","horror, thriller",genres.1,horror
577,ts38783,SHOW,2016,50,"7,4",7831.0,"17,549","6,6","war, thriller",genres.1,war
578,ts38204,SHOW,2015,62,"8,6",93456.0,"10,955","7,9","crime, documentation",genres.1,crime
579,tm138614,MOVIE,2015,86,"6,3",32547.0,"10,384","5,9","thriller, crime",genres.1,thriller
580,tm139841,MOVIE,2015,97,"5,3",53733.0,"26,423","5,8","horror, thriller",genres.1,horror
581,tm147082,MOVIE,2015,101,"7,6",13703.0,"9,586","7,5","music, documentation",genres.1,music
582,tm155102,MOVIE,2015,83,"5,3",14882.0,"6,835","5,3","thriller, horror",genres.1,thriller
583,tm239707,MOVIE,2016,108,"5,7",45146.0,"13,392","5,7","action, comedy",genres.1,action
584,tm205437,MOVIE,2015,107,"7,4",1938.0,"4,566","6,7","crime, documentation",genres.1,crime
585,ts119087,SHOW,2015,3,"6,6",95.0,"2,575",,"animation, family",genres.1,animation
586,tm205935,MOVIE,2015,92,"4,1",11180.0,"19,682","4,6","thriller, action",genres.1,thriller
587,tm211510,MOVIE,2016,91,"5,2",12918.0,"14,776","5,4","horror, thriller",genres.1,horror
588,tm282915,MOVIE,2016,72,"5,7",865.0,"12,942","6,8","fantasy, animation",genres.1,fantasy
589,tm238748,MOVIE,2016,92,"4,5",15848.0,"14,011","4,8","thriller, horror",genres.1,thriller
590,ts58068,SHOW,2016,48,"7,1",2747.0,"3,8","7,4","crime, documentation",genres.1,crime
591,tm225693,MOVIE,2015,82,"7,1",3357.0,"5,617","6,8","music, documentation",genres.1,music
592,tm421855,MOVIE,2015,181,"7,7",48.0,"1,336","6,8","family, reality",genres.1,family
593,tm227029,MOVIE,2016,123,"6,9",7900.0,"7,807","6,5","thriller, european",genres.1,thriller
594,ts127430,SHOW,2016,21,"8,8",167.0,"0,878",9,"animation, family",genres.1,animation
595,tm340927,MOVIE,2016,109,"6,8",157.0,"1,903",9,"animation, comedy",genres.1,animation
596,tm238717,MOVIE,2016,88,"6,3",1681.0,"1,775","6,5","romance, comedy",genres.1,romance
597,ts42347,SHOW,2016,20,"5,7",349.0,"7,049","8,3","animation, family",genres.1,animation
598,tm263743,MOVIE,2016,106,"5,2",738.0,"5,963","5,3","thriller, horror",genres.1,thriller
599,tm267112,MOVIE,2016,90,"5,1",294.0,"1,943","4,8","thriller, european",genres.1,thriller
600,tm287684,MOVIE,2017,94,"6,3",92788.0,"35,205","6,2","horror, thriller",genres.1,horror
601,ts79229,SHOW,2018,67,"8,1",29298.0,"13,095","7,9","crime, documentation",genres.1,crime
602,tm244192,MOVIE,2017,110,"6,5",129883.0,"53,874","6,6","horror, thriller",genres.1,horror
603,ts312241,SHOW,2017,6,"6,4",870.0,"8,612",8,"scifi, horror",genres.1,scifi
604,tm315340,MOVIE,2018,121,"6,9",25500.0,"19,06","6,8","thriller, action",genres.1,thriller
605,tm434202,MOVIE,2018,89,"4,8",13290.0,"12,05",5,"horror, thriller",genres.1,horror
606,tm280828,MOVIE,2017,85,"6,4",86953.0,"33,349","6,1","horror, comedy",genres.1,horror
607,ts80705,SHOW,2018,48,"7,5",27516.0,"10,581","7,5","crime, documentation",genres.1,crime
608,tm232673,MOVIE,2018,85,"5,2",30499.0,"27,064","5,6","thriller, horror",genres.1,thriller
609,ts77957,SHOW,2018,63,"8,1",9099.0,"18,126","7,2","crime, documentation",genres.1,crime
610,tm315424,MOVIE,2018,108,"5,8",5457.0,"6,295","5,8","crime, comedy",genres.1,crime
611,tm414220,MOVIE,2018,102,"5,7",14492.0,"16,841","6,8","romance, comedy",genres.1,romance
612,tm316414,MOVIE,2018,89,"5,5",16610.0,"19,161","5,6","horror, thriller",genres.1,horror
613,tm311921,MOVIE,2018,91,"6,6",11167.0,"8,056","6,4","thriller, crime",genres.1,thriller
614,ts82560,SHOW,2018,41,"7,5",7158.0,"11,337","6,5","action, documentation",genres.1,action
615,tm414962,MOVIE,2018,110,"5,9",4209.0,"11,16","6,3","thriller, horror",genres.1,thriller
616,tm412623,MOVIE,2018,105,"5,9",81639.0,"79,881","7,3","romance, comedy",genres.1,romance
617,tm306301,MOVIE,2018,82,"5,5",7534.0,"9,613","5,8","thriller, horror",genres.1,thriller
618,ts83763,SHOW,2018,59,"7,4",4790.0,"13,209","6,9","crime, thriller",genres.1,crime
619,tm436470,MOVIE,2018,85,5,4277.0,"12,13","6,3","thriller, horror",genres.1,thriller
620,ts82892,SHOW,2018,46,"7,4",3937.0,"6,502","7,2","crime, documentation",genres.1,crime
621,ts79422,SHOW,2018,33,"7,4",4682.0,"9,333","7,5","reality, comedy",genres.1,reality
622,tm318200,MOVIE,2017,123,"7,5",950.0,"7,169","6,3","music, documentation",genres.1,music
623,ts228255,SHOW,2018,12,"4,8",36.0,"2,605","7,2","animation, family",genres.1,animation
624,tm352588,MOVIE,2018,97,"5,8",30611.0,"12,489","6,2","thriller, scifi",genres.1,thriller
625,ts86814,SHOW,2018,49,"6,8",3045.0,"2,988",7,"crime, documentation",genres.1,crime
626,tm406111,MOVIE,2018,96,"5,8",7344.0,"37,827","5,9","action, comedy",genres.1,action
627,ts78299,SHOW,2018,15,"6,5",270.0,"3,459","7,8","animation, family",genres.1,animation
628,ts85686,SHOW,2018,22,"7,5",450.0,"8,926","7,2","reality, documentation",genres.1,reality
629,tm266652,MOVIE,2018,108,"6,4",11406.0,"21,592","6,6","fantasy, action",genres.1,fantasy
630,tm347530,MOVIE,2017,100,7,12825.0,"11,642","7,5","music, documentation",genres.1,music
631,ts83071,SHOW,2018,42,"5,1",1119.0,"10,365","5,2","reality, documentation",genres.1,reality
632,tm285171,MOVIE,2017,104,"5,1",7904.0,"14,594","5,3","thriller, horror",genres.1,thriller
633,tm357820,MOVIE,2018,94,"3,2",33769.0,"10,26","3,7","horror, thriller",genres.1,horror
634,ts86994,SHOW,2017,47,"3,8",1394.0,"1,396","2,8","crime, documentation",genres.1,crime
635,tm327199,MOVIE,2017,92,"4,9",6555.0,"20,193","5,3","crime, action",genres.1,crime
636,tm313974,MOVIE,2017,100,"7,4",7333.0,"7,365",7,"history, documentation",genres.1,history
637,tm427465,MOVIE,2018,124,"7,6",4488.0,"7,629","7,4","music, documentation",genres.1,music
638,ts76511,SHOW,2017,59,7,665.0,"3,452","7,4","reality, european",genres.1,reality
639,tm312767,MOVIE,2017,72,"5,5",300.0,"18,103","7,2","animation, fantasy",genres.1,animation
640,tm320817,MOVIE,2017,169,"8,1",32573.0,"6,017","7,2","thriller, action",genres.1,thriller
641,tm370628,MOVIE,2018,65,"5,8",1276.0,"4,789","6,2","music, comedy",genres.1,music
642,ts54050,SHOW,2017,59,"7,3",2359.0,"3,181",6,"reality, action",genres.1,reality
643,ts79330,SHOW,2018,45,"7,3",1073.0,"6,951",8,"reality, documentation",genres.1,reality
644,tm350607,MOVIE,2017,69,"5,4",440.0,"13,259","5,9","fantasy, family",genres.1,fantasy
645,ts83457,SHOW,2018,7,8,98.0,"4,49","8,3","animation, family",genres.1,animation
646,ts112279,SHOW,2018,49,"5,8",306.0,"0,6",8,"history, documentation",genres.1,history
647,ts83554,SHOW,2018,48,"5,4",986.0,"1,185","6,7","crime, documentation",genres.1,crime
648,ts80030,SHOW,2018,45,"7,1",1324.0,"12,572","7,2","reality, documentation",genres.1,reality
649,tm422715,MOVIE,2018,128,"7,6",32814.0,"6,664",7,"horror, comedy",genres.1,horror
650,tm346334,MOVIE,2017,85,"6,3",2271.0,"3,357","6,2","crime, documentation",genres.1,crime
651,ts85953,SHOW,2018,13,"7,5",26.0,"0,893",5,"animation, family",genres.1,animation
652,tm375302,MOVIE,2018,69,"7,5",3637.0,"10,75648","7,5","reality, documentation",genres.1,reality
653,tm340587,MOVIE,2017,107,"7,2",12095.0,"7,49",7,"thriller, crime",genres.1,thriller
654,tm327708,MOVIE,2017,123,"7,5",23011.0,"9,807","6,8","romance, comedy",genres.1,romance
655,ts74959,SHOW,2017,41,4,673.0,"2,365","5,3","reality, comedy",genres.1,reality
656,ts84484,SHOW,2018,41,"6,9",1590.0,"6,673","6,5","reality, music",genres.1,reality
657,tm359030,MOVIE,2018,89,"4,9",1010.0,"7,032","6,4","scifi, family",genres.1,scifi
658,tm447328,MOVIE,2018,58,"6,5",768.0,"2,67","6,5","music, documentation",genres.1,music
659,tm371619,MOVIE,2018,98,"4,2",1712.0,"31,605","5,3","thriller, horror",genres.1,thriller
660,tm287041,MOVIE,2017,100,"5,4",1445.0,"8,859","5,8","action, comedy",genres.1,action
661,tm424162,MOVIE,2018,109,6,749.0,"2,614","6,7","horror, comedy",genres.1,horror
662,tm423950,MOVIE,2018,74,"2,3",2282.0,"11,289","2,7","horror, thriller",genres.1,horror
663,tm372969,MOVIE,2018,133,"7,2",8187.0,"6,683","6,7","romance, comedy",genres.1,romance
664,tm299730,MOVIE,2017,101,"6,1",3575.0,"13,263","6,3","thriller, scifi",genres.1,thriller
