,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,countries,Country_NR,Country
320,ts687,SHOW,2004,44,"7,3",44971.0,"21,12","7,2",US,production_countries.1,US
321,tm89684,MOVIE,2004,87,"4,8",23307.0,"10,357","6,2",US,production_countries.1,US
322,ts31514,SHOW,2003,23,7,13.0,"26,42","6,6",US,production_countries.1,US
323,tm183963,MOVIE,2005,106,"6,8",13034.0,"10,751","6,9",US,production_countries.1,US
324,tm27268,MOVIE,2006,91,"6,6",114942.0,"47,456","6,6",US,production_countries.1,US
325,tm81270,MOVIE,2004,101,"6,1",145981.0,"14,252","5,8",US,production_countries.1,US
326,tm137342,MOVIE,2003,121,"6,6",121066.0,"33,904","6,8",US,production_countries.1,US
327,ts12815,SHOW,2009,25,"6,3",12046.0,"65,327","8,8",US,production_countries.1,US
328,tm26638,MOVIE,2006,91,"5,8",72366.0,"63,011","6,1",US,production_countries.1,US
329,tm55303,MOVIE,2001,132,"7,6",149082.0,"18,529","7,6",US,production_countries.1,US
330,tm31189,MOVIE,2008,96,"6,5",94628.0,"30,838","6,6",US,production_countries.1,US
331,tm165593,MOVIE,2005,97,"5,5",57894.0,"13,404","5,6",US,production_countries.1,US
332,tm78767,MOVIE,2007,115,"5,9",146625.0,"46,06",6,US,production_countries.1,US
333,tm36644,MOVIE,2006,129,6,83129.0,"15,774","6,1",US,production_countries.1,US
334,tm77649,MOVIE,2007,96,"5,9",78119.0,"18,308","6,3",US,production_countries.1,US
335,ts56549,SHOW,2003,22,"6,7",2512.0,"3,501","6,5",US,production_countries.1,US
336,tm29555,MOVIE,2006,88,"5,8",30186.0,"11,389","5,1",US,production_countries.1,US
337,tm104880,MOVIE,2010,84,"8,4",11973.0,"7,387","7,9",US,production_countries.1,US
338,tm101334,MOVIE,2010,92,"5,6",49599.0,"11,687","5,8",US,production_countries.1,US
339,tm135451,MOVIE,2009,86,"7,6",10210.0,"36,942","7,8",US,production_countries.1,US
340,ts20526,SHOW,2006,22,"6,6",4417.0,"7,989","8,4",US,production_countries.1,US
341,tm141707,MOVIE,2009,93,"6,7",33051.0,"26,858","7,4",US,production_countries.1,US
342,ts23808,SHOW,2009,55,"8,1",1740.0,"3,829","7,9",US,production_countries.1,US
343,tm27168,MOVIE,2008,103,"7,4",78039.0,"12,24","7,2",US,production_countries.1,US
344,tm114476,MOVIE,2002,78,"5,5",53746.0,"32,09","5,7",US,production_countries.1,US
345,tm130574,MOVIE,2009,103,"4,9",40289.0,"8,795","5,4",US,production_countries.1,US
346,ts121176,SHOW,2010,24,"6,5",330.0,"6,803","8,5",US,production_countries.1,US
347,ts20535,SHOW,2009,17,"5,3",2499.0,"19,716","5,3",US,production_countries.1,US
348,tm22493,MOVIE,2006,46,"7,6",1780.0,"2,581","6,3",US,production_countries.1,US
349,tm112381,MOVIE,2002,82,"6,9",6948.0,"5,927","6,7",US,production_countries.1,US
350,tm71119,MOVIE,2007,90,"3,6",11138.0,"8,685",5,US,production_countries.1,US
351,tm86995,MOVIE,2004,99,"5,4",49090.0,"13,399","6,1",US,production_countries.1,US
352,tm30289,MOVIE,2006,76,8,3984.0,"4,891","6,7",US,production_countries.1,US
353,tm38896,MOVIE,2008,89,"5,6",7585.0,"9,543","5,6",US,production_countries.1,US
354,tm156001,MOVIE,2009,71,"3,9",1683.0,"5,896","5,4",US,production_countries.1,US
355,ts21664,SHOW,2001,20,7,2303.0,"5,453","7,9",US,production_countries.1,US
356,tm165259,MOVIE,2010,76,"5,9",865.0,"4,098","5,7",US,production_countries.1,US
357,tm22342,MOVIE,2006,97,"5,8",9957.0,"10,736","6,6",US,production_countries.1,US
358,tm41508,MOVIE,2008,96,"4,5",10834.0,"10,605","5,7",US,production_countries.1,US
359,tm52352,MOVIE,2008,97,"6,3",263.0,"2,163","7,4",US,production_countries.1,US
360,tm170873,MOVIE,2009,107,7,1936.0,"5,485","6,1",US,production_countries.1,US
361,ts74931,SHOW,2008,0,"7,2",55.0,,,US,production_countries.1,US
362,tm22989,MOVIE,2006,72,"7,9",3940.0,"4,223","7,1",US,production_countries.1,US
363,ts98252,SHOW,2005,0,"6,5",96.0,"3,42",,US,production_countries.1,US
364,ts20358,SHOW,2002,21,7,1827.0,"5,019","8,1",US,production_countries.1,US
365,tm31564,MOVIE,2008,90,"5,4",2862.0,"5,456","5,2",US,production_countries.1,US
366,tm99776,MOVIE,2010,48,"6,2",907.0,2,"5,9",US,production_countries.1,US
367,tm59880,MOVIE,2008,60,"7,6",1789.0,"4,893","7,5",US,production_countries.1,US
368,tm25842,MOVIE,2006,225,"8,7",312.0,"2,821","6,5",US,production_countries.1,US
369,tm44634,MOVIE,2001,42,"7,4",1083.0,"3,702","7,4",US,production_countries.1,US
370,tm139349,MOVIE,2009,72,"7,7",2548.0,"6,123",7,US,production_countries.1,US
371,tm175687,MOVIE,2005,85,"7,6",778.0,"1,911",7,US,production_countries.1,US
372,ts98353,SHOW,2009,26,"6,2",19.0,"0,651",,US,production_countries.1,US
373,tm38454,MOVIE,2008,85,"7,4",3028.0,"4,188",7,US,production_countries.1,US
374,ts137477,SHOW,2001,49,"7,2",42.0,,,US,production_countries.1,US
375,tm147686,MOVIE,2009,72,"7,5",4333.0,"7,107","7,3",US,production_countries.1,US
376,tm144835,MOVIE,2009,94,"7,4",880.0,"3,644","8,1",US,production_countries.1,US
377,tm241875,MOVIE,2007,73,7,344.0,"0,86",7,US,production_countries.1,US
378,tm456581,MOVIE,2010,95,"6,3",79.0,"0,84",6,US,production_countries.1,US
379,tm352243,MOVIE,2008,44,"5,9",595.0,"1,543","5,1",US,production_countries.1,US
380,ts13411,SHOW,2005,44,"7,1",60.0,"0,84",7,US,production_countries.1,US
381,ts188031,SHOW,2007,15,"6,1",47.0,"0,899",10,US,production_countries.1,US
382,tm639940,MOVIE,2010,104,"6,3",46.0,"0,6",,US,production_countries.1,US
383,tm252951,MOVIE,2006,91,"6,1",147.0,"1,698",7,US,production_countries.1,US
384,tm170758,MOVIE,2011,95,"5,4",33734.0,"12,008","5,7",US,production_countries.1,US
385,tm166064,MOVIE,2011,118,"7,4",507878.0,"30,363","7,3",US,production_countries.1,US
386,ts20564,SHOW,2011,21,"7,7",216209.0,"65,381","7,3",US,production_countries.1,US
387,tm170442,MOVIE,2011,107,"7,1",125883.0,"17,311","6,8",US,production_countries.1,US
388,tm41792,MOVIE,2012,165,"8,4",1472668.0,"56,588","8,1",US,production_countries.1,US
389,ts21580,SHOW,2012,53,"8,3",34362.0,"32,776","7,8",US,production_countries.1,US
390,tm50018,MOVIE,2012,119,"7,4",566791.0,"48,347","6,9",US,production_countries.1,US
391,ts20660,SHOW,2011,54,"8,6",230243.0,"175,426","8,1",US,production_countries.1,US
392,ts21806,SHOW,2011,21,"7,8",37778.0,"19,134","7,1",US,production_countries.1,US
393,ts21599,SHOW,2012,42,"7,4",3874.0,"23,186","7,9",US,production_countries.1,US
394,tm166548,MOVIE,2011,140,"8,2",463276.0,"74,092","7,8",US,production_countries.1,US
395,ts17598,SHOW,2012,42,"7,5",425716.0,"125,061","6,7",US,production_countries.1,US
396,tm72140,MOVIE,2012,131,"5,8",246008.0,"44,046","5,8",US,production_countries.1,US
397,tm37153,MOVIE,2012,104,"6,2",141289.0,"15,681",6,US,production_countries.1,US
398,tm160433,MOVIE,2011,117,"6,4",239367.0,"89,01","6,6",US,production_countries.1,US
399,tm39896,MOVIE,2012,113,"6,2",262998.0,"53,366",6,US,production_countries.1,US
400,tm59428,MOVIE,2012,122,"7,7",697481.0,"26,254","7,1",US,production_countries.1,US
401,ts20457,SHOW,2012,23,"8,4",117464.0,"63,789","8,3",US,production_countries.1,US
402,tm68272,MOVIE,2012,88,"6,6",204959.0,"168,423","6,8",US,production_countries.1,US
403,tm160132,MOVIE,2011,112,7,49101.0,"44,641","7,1",US,production_countries.1,US
404,ts27468,SHOW,2012,22,"6,4",915.0,"18,838","8,3",US,production_countries.1,US
405,tm172716,MOVIE,2011,92,"5,9",114505.0,"63,749",6,US,production_countries.1,US
406,tm278681,MOVIE,2011,79,"6,6",156144.0,"41,19","6,4",US,production_countries.1,US
407,tm40319,MOVIE,2012,131,"6,4",129199.0,"16,038","6,4",US,production_countries.1,US
408,ts20556,SHOW,2011,41,"4,5",28.0,"24,248","6,6",US,production_countries.1,US
409,tm173624,MOVIE,2011,105,"5,9",125098.0,"27,533","5,6",US,production_countries.1,US
410,ts9794,SHOW,2012,20,8,12363.0,"26,158","7,1",US,production_countries.1,US
411,ts19779,SHOW,2012,6,"7,3",1806.0,"18,766","7,4",US,production_countries.1,US
412,tm175346,MOVIE,2011,96,"4,1",23287.0,"39,834","5,3",US,production_countries.1,US
413,tm160371,MOVIE,2011,108,"6,2",69241.0,"16,887",6,US,production_countries.1,US
414,tm165995,MOVIE,2011,113,"5,6",85658.0,"24,531","5,9",US,production_countries.1,US
415,tm168921,MOVIE,2011,103,"5,4",89316.0,"40,268","5,8",US,production_countries.1,US
416,tm178323,MOVIE,2011,91,"3,3",83727.0,"43,997","4,3",US,production_countries.1,US
417,tm106278,MOVIE,2011,97,"6,4",50431.0,"7,287","6,1",US,production_countries.1,US
418,tm72845,MOVIE,2012,58,"8,2",6608.0,"5,184","8,1",US,production_countries.1,US
419,ts27835,SHOW,2012,22,"7,5",1462.0,"7,08",9,US,production_countries.1,US
420,tm39313,MOVIE,2012,110,"5,7",4308.0,"14,915","6,3",US,production_countries.1,US
421,ts55532,SHOW,2012,16,"7,6",16.0,"4,054",5,US,production_countries.1,US
422,tm28171,MOVIE,2012,68,"8,2",7370.0,"7,25","7,5",US,production_countries.1,US
423,tm161904,MOVIE,2011,92,"7,4",10266.0,"8,112","7,2",US,production_countries.1,US
424,tm56296,MOVIE,2012,86,"7,1",3398.0,"4,882","6,8",US,production_countries.1,US
425,tm183039,MOVIE,2012,65,"7,4",3511.0,"5,327","6,8",US,production_countries.1,US
426,tm160361,MOVIE,2011,89,"6,3",8222.0,"24,928","7,1",US,production_countries.1,US
427,tm34331,MOVIE,2012,101,"6,5",1818.0,"3,689","6,7",US,production_countries.1,US
428,tm53034,MOVIE,2012,75,8,1194.0,"3,129","7,9",US,production_countries.1,US
429,tm174190,MOVIE,2011,113,"7,7",7051.0,"8,21","7,7",US,production_countries.1,US
430,ts215037,SHOW,2011,62,"5,5",300.0,,,US,production_countries.1,US
431,ts39093,SHOW,2012,22,"6,8",2723.0,"12,763",7,US,production_countries.1,US
432,tm52062,MOVIE,2012,85,"6,3",918.0,"3,43","6,2",US,production_countries.1,US
433,tm31739,MOVIE,2012,68,"6,6",408.0,"2,277",6,US,production_countries.1,US
434,tm49451,MOVIE,2012,50,7,567.0,"1,896",7,US,production_countries.1,US
435,tm40860,MOVIE,2012,65,"6,1",1936.0,"11,432","7,6",US,production_countries.1,US
436,ts19165,SHOW,2012,43,"6,4",125.0,"0,922",7,US,production_countries.1,US
437,ts58528,SHOW,2011,47,"7,4",42.0,"2,189","9,1",US,production_countries.1,US
438,tm37175,MOVIE,2012,80,7,1401.0,"3,463","6,2",US,production_countries.1,US
439,tm181856,MOVIE,2011,90,"7,4",2272.0,"3,707","6,3",US,production_countries.1,US
440,tm53829,MOVIE,2012,101,"5,4",145.0,"1,72",,US,production_countries.1,US
441,tm65765,MOVIE,2012,115,6,14898.0,"25,607",6,US,production_countries.1,US
442,tm169128,MOVIE,2011,24,"5,2",504.0,"2,184","2,7",US,production_countries.1,US
443,tm630933,MOVIE,2011,58,"6,6",97.0,"1,095",,US,production_countries.1,US
444,tm164090,MOVIE,2011,90,"6,9",230.0,"2,601","6,6",US,production_countries.1,US
445,tm53395,MOVIE,2012,81,2,2625.0,"6,233","5,6",US,production_countries.1,US
446,tm48579,MOVIE,2012,60,"5,5",635.0,"2,392","5,6",US,production_countries.1,US
447,tm161632,MOVIE,2011,57,"7,2",490.0,"1,546","6,1",US,production_countries.1,US
448,tm51412,MOVIE,2012,60,"6,7",330.0,"1,12","7,1",US,production_countries.1,US
449,ts20837,SHOW,2014,60,"8,4",152435.0,"238,679","8,2",US,production_countries.1,US
450,ts1639,SHOW,2013,43,8,238138.0,"279,921","7,5",US,production_countries.1,US
451,ts20351,SHOW,2014,64,"6,1",1975.0,"31,913","5,6",US,production_countries.1,US
452,ts11188,SHOW,2014,42,"7,6",336888.0,"751,315","7,8",US,production_countries.1,US
453,tm151663,MOVIE,2014,118,"7,8",523686.0,"54,186","7,7",US,production_countries.1,US
454,ts20292,SHOW,2014,43,"7,8",226081.0,"170,642","7,6",US,production_countries.1,US
455,ts16045,SHOW,2014,41,"6,5",2450.0,"15,818","5,9",US,production_countries.1,US
456,tm169422,MOVIE,2013,126,8,586679.0,"29,436","7,9",US,production_countries.1,US
457,tm169719,MOVIE,2013,128,"7,5",93314.0,"13,936","7,1",US,production_countries.1,US
458,tm171042,MOVIE,2013,94,"6,7",120475.0,"36,703","6,8",US,production_countries.1,US
459,ts8146,SHOW,2014,42,"7,6",242221.0,"224,641","7,9",US,production_countries.1,US
460,ts21374,SHOW,2014,43,"8,1",146712.0,"59,834","7,9",US,production_countries.1,US
461,tm183523,MOVIE,2013,104,"5,7",75015.0,"18,58","5,9",US,production_countries.1,US
462,ts20248,SHOW,2013,42,"7,5",47751.0,"48,886",8,US,production_countries.1,US
463,tm134967,MOVIE,2014,102,"7,8",327565.0,"68,926","7,7",US,production_countries.1,US
464,tm143227,MOVIE,2013,104,"7,4",154049.0,"17,267","7,3",US,production_countries.1,US
465,tm160621,MOVIE,2013,107,"7,5",491048.0,"150,432","7,5",US,production_countries.1,US
466,tm180572,MOVIE,2013,106,"6,5",167549.0,"52,127","6,7",US,production_countries.1,US
467,ts14583,SHOW,2014,26,"8,8",143584.0,"92,62","8,6",US,production_countries.1,US
468,ts6,SHOW,2013,52,"8,7",494092.0,"46,137","8,1",US,production_countries.1,US
469,ts20108,SHOW,2014,24,"5,6",5245.0,"121,52","8,2",US,production_countries.1,US
470,tm148671,MOVIE,2014,113,"6,5",120389.0,"73,108","6,3",US,production_countries.1,US
471,tm182429,MOVIE,2013,119,"6,5",272334.0,"84,497","6,4",US,production_countries.1,US
472,tm153284,MOVIE,2014,97,"6,4",118117.0,"15,835","6,5",US,production_countries.1,US
473,ts20823,SHOW,2013,59,"8,1",295591.0,"72,825","7,7",US,production_countries.1,US
474,ts20824,SHOW,2013,43,"8,3",131574.0,"139,994","8,6",US,production_countries.1,US
475,ts21367,SHOW,2014,42,"7,8",46286.0,"120,677","7,9",US,production_countries.1,US
476,tm151807,MOVIE,2014,77,"6,3",52233.0,"13,284","6,4",US,production_countries.1,US
477,tm145655,MOVIE,2014,102,"7,2",102103.0,"21,451","7,1",US,production_countries.1,US
478,ts20280,SHOW,2014,55,8,71229.0,"34,279","7,4",US,production_countries.1,US
479,ts20261,SHOW,2014,43,"7,6",22563.0,"56,834","6,8",US,production_countries.1,US
480,tm175843,MOVIE,2013,97,"6,3",75139.0,"25,799","6,3",US,production_countries.1,US
481,tm181270,MOVIE,2013,105,"6,4",62183.0,"11,872","6,3",US,production_countries.1,US
482,ts20791,SHOW,2014,43,"6,6",36059.0,"81,469","7,2",US,production_countries.1,US
483,ts20288,SHOW,2014,45,"6,9",20132.0,"38,919","6,3",US,production_countries.1,US
484,tm168400,MOVIE,2013,94,"5,2",21368.0,"42,802","5,4",US,production_countries.1,US
485,tm237143,MOVIE,2013,130,"6,9",3634.0,"15,817","7,3",US,production_countries.1,US
486,tm176630,MOVIE,2013,132,"7,2",114013.0,"12,932","7,4",US,production_countries.1,US
487,ts32218,SHOW,2013,24,"5,6",5340.0,"62,125","8,1",US,production_countries.1,US
488,ts20097,SHOW,2013,49,7,39590.0,"52,542","7,2",US,production_countries.1,US
489,tm178712,MOVIE,2013,86,"3,5",70814.0,"72,044","4,8",US,production_countries.1,US
490,ts20281,SHOW,2013,24,"6,8",2915.0,"34,201","7,1",US,production_countries.1,US
491,tm187979,MOVIE,2013,95,"6,3",100637.0,"41,511","6,4",US,production_countries.1,US
492,ts4213,SHOW,2013,44,"7,5",886.0,"1,639",8,US,production_countries.1,US
493,tm161282,MOVIE,2014,92,"6,6",88708.0,"84,347","6,5",US,production_countries.1,US
494,tm184608,MOVIE,2013,92,"4,8",49312.0,"46,799","5,4",US,production_countries.1,US
495,ts20917,SHOW,2014,42,"7,5",12069.0,"21,667","7,6",US,production_countries.1,US
496,tm161029,MOVIE,2014,92,"6,8",68790.0,"30,69","6,7",US,production_countries.1,US
497,tm143474,MOVIE,2014,104,"5,4",54190.0,"17,252","6,3",US,production_countries.1,US
498,ts36836,SHOW,2013,20,"8,3",3616.0,"5,587","8,3",US,production_countries.1,US
499,tm142856,MOVIE,2014,109,"5,7",63007.0,"27,573","5,6",US,production_countries.1,US
500,ts98110,SHOW,2013,17,"7,3",264.0,,,US,production_countries.1,US
501,tm178211,MOVIE,2013,94,"5,8",18793.0,"15,068","5,7",US,production_countries.1,US
502,tm144121,MOVIE,2014,139,"6,9",24456.0,"9,246","6,7",US,production_countries.1,US
503,ts20310,SHOW,2014,42,"6,9",4523.0,"10,046","5,5",US,production_countries.1,US
504,tm181533,MOVIE,2013,90,"5,6",49549.0,"8,928","5,9",US,production_countries.1,US
505,ts35244,SHOW,2014,43,"7,1",1126.0,"8,872","7,5",US,production_countries.1,US
506,ts82979,SHOW,2014,11,"6,1",411.0,"34,469","8,3",US,production_countries.1,US
507,tm148976,MOVIE,2014,80,8,3953.0,"6,34","7,6",US,production_countries.1,US
508,ts32060,SHOW,2013,24,"5,6",9507.0,"37,963","7,9",US,production_countries.1,US
509,tm162271,MOVIE,2013,60,"8,3",11488.0,"5,747","7,9",US,production_countries.1,US
510,tm166628,MOVIE,2013,105,"5,3",41571.0,"36,043","5,8",US,production_countries.1,US
511,tm171228,MOVIE,2013,93,"7,1",17433.0,"16,923","6,8",US,production_countries.1,US
512,tm136601,MOVIE,2014,95,6,54065.0,"20,142","5,9",US,production_countries.1,US
513,tm143757,MOVIE,2014,93,"5,6",7789.0,"6,29","5,4",US,production_countries.1,US
514,tm71148,MOVIE,2013,112,"6,4",28204.0,"7,824","5,9",US,production_countries.1,US
515,tm151716,MOVIE,2014,90,"8,2",24845.0,"10,13","7,8",US,production_countries.1,US
516,tm180599,MOVIE,2013,101,"5,2",17170.0,"19,018","5,8",US,production_countries.1,US
517,ts20790,SHOW,2014,21,"7,3",15627.0,"26,61","6,7",US,production_countries.1,US
518,tm171965,MOVIE,2013,75,8,3284.0,"3,449","7,5",US,production_countries.1,US
519,ts20883,SHOW,2014,23,"5,1",2551.0,"43,714","7,5",US,production_countries.1,US
520,tm149038,MOVIE,2014,80,"8,3",7954.0,"6,968","7,7",US,production_countries.1,US
521,ts33590,SHOW,2013,24,5,2471.0,"23,622","7,1",US,production_countries.1,US
522,tm159362,MOVIE,2014,86,"4,6",21514.0,"86,877","6,1",US,production_countries.1,US
523,tm172710,MOVIE,2013,162,"6,9",7873.0,"6,838","6,6",US,production_countries.1,US
524,tm174289,MOVIE,2013,91,"5,8",23917.0,"16,617","5,9",US,production_countries.1,US
525,tm171929,MOVIE,2013,100,"7,3",1518.0,"5,747","7,3",US,production_countries.1,US
526,tm152904,MOVIE,2014,74,"7,7",2570.0,"3,372","7,2",US,production_countries.1,US
527,ts53641,SHOW,2013,23,"6,4",104.0,"0,975",4,US,production_countries.1,US
528,ts37187,SHOW,2014,43,"6,8",375.0,"128,933","7,7",US,production_countries.1,US
529,tm144021,MOVIE,2014,22,"6,5",1305.0,"8,144","6,9",US,production_countries.1,US
530,ts521,SHOW,2013,41,"4,6",459.0,"12,706","8,5",US,production_countries.1,US
531,ts88394,SHOW,2014,28,"8,6",442.0,"1,71","6,3",US,production_countries.1,US
532,ts58010,SHOW,2014,18,"4,3",300.0,"6,244","5,5",US,production_countries.1,US
533,tm158671,MOVIE,2014,68,4,533.0,"10,552","5,9",US,production_countries.1,US
534,ts3799,SHOW,2014,23,7,2008.0,"41,022","6,8",US,production_countries.1,US
535,tm151210,MOVIE,2014,70,"7,6",2226.0,"4,903","7,3",US,production_countries.1,US
536,tm149578,MOVIE,2014,94,"7,9",1950.0,"6,267","7,5",US,production_countries.1,US
537,tm153055,MOVIE,2014,93,"6,9",2579.0,"3,769","6,3",US,production_countries.1,US
538,tm149914,MOVIE,2014,76,8,5407.0,"7,515","7,5",US,production_countries.1,US
539,tm140911,MOVIE,2014,87,"6,7",4452.0,"7,323","6,5",US,production_countries.1,US
540,tm158436,MOVIE,2014,100,7,1967.0,"5,218","6,7",US,production_countries.1,US
541,tm175954,MOVIE,2013,79,"7,2",3980.0,"6,539",7,US,production_countries.1,US
542,tm182227,MOVIE,2013,90,"7,3",1876.0,"4,861","7,2",US,production_countries.1,US
543,ts36127,SHOW,2013,19,"6,5",593.0,"12,093","8,5",US,production_countries.1,US
544,tm139922,MOVIE,2014,85,"7,3",1649.0,"3,199","7,3",US,production_countries.1,US
545,ts67797,SHOW,2014,14,"5,6",30.0,"1,298",7,US,production_countries.1,US
546,tm215339,MOVIE,2013,69,"5,4",150.0,"2,497","4,9",US,production_countries.1,US
547,tm185736,MOVIE,2013,85,"6,4",466.0,"3,188","6,6",US,production_countries.1,US
548,tm162259,MOVIE,2014,75,"7,8",43.0,"1,215",,US,production_countries.1,US
549,tm202914,MOVIE,2014,82,"6,4",445.0,"3,493",7,US,production_countries.1,US
550,tm155507,MOVIE,2014,71,"5,8",1165.0,"3,445","6,4",US,production_countries.1,US
551,tm159701,MOVIE,2014,67,"6,3",228.0,"2,08","6,2",US,production_countries.1,US
552,tm149541,MOVIE,2014,59,"6,9",249.0,"2,807","6,6",US,production_countries.1,US
553,tm188108,MOVIE,2013,75,"6,6",95.0,"0,995",7,US,production_countries.1,US
554,tm147405,MOVIE,2014,88,"7,1",873.0,"3,108",6,US,production_countries.1,US
555,ts90093,SHOW,2022,27,"6,1",3409.0,"33,635",,US,production_countries.1,US
556,ts108385,SHOW,2022,68,"6,8",54105.0,"126,677","6,8",US,production_countries.1,US
557,tm1082564,MOVIE,2022,106,"6,7",156603.0,"919,599",7,US,production_countries.1,US
558,ts225061,SHOW,2022,52,"6,4",11322.0,"15,955","6,6",US,production_countries.1,US
559,tm1075698,MOVIE,2022,97,"6,7",19689.0,"343,77","6,8",US,production_countries.1,US
560,ts344184,SHOW,2022,61,"7,2",3984.0,"534,857","7,8",US,production_countries.1,US
561,tm1120543,MOVIE,2022,126,"4,7",20080.0,"250,543","4,9",US,production_countries.1,US
562,tm1185367,MOVIE,2022,88,"5,6",1184.0,"10,804","5,7",US,production_countries.1,US
563,ts270910,SHOW,2022,51,"7,1",31330.0,"504,811","8,1",US,production_countries.1,US
564,tm1083293,MOVIE,2022,92,"5,7",17218.0,"133,608","5,3",US,production_countries.1,US
565,ts311987,SHOW,2022,52,"5,8",2062.0,"4,076","5,1",US,production_countries.1,US
