id;type;release_year;runtime;imdb_score;imdb_votes;tmdb_popularity;tmdb_score;countries;production_countries.1;production_countries.2;production_countries.3;production_countries.4;production_countries.5;production_countries.6;production_countries.7
tm244559;MOVIE;2016;91;7,3;1785;5,671;7,2;SE, US;SE; US;;;;;
ts107658;SHOW;2015;44;7,5;12;;;JP, US;JP; US;;;;;
tm420745;MOVIE;2018;113;5;51513;28,552;5,3;CA, US;CA; US;;;;;
tm244174;MOVIE;2017;122;7,3;116305;23,865;7,4;KR, US;KR; US;;;;;
tm288499;MOVIE;2018;135;7,7;153508;17,67;7,7;MX, US;MX; US;;;;;
tm319818;MOVIE;2018;121;6,9;69834;19,359;6,8;GB, US;GB; US;;;;;
tm449070;MOVIE;2018;90;7,1;123377;14,353;6,8;GB, US;GB; US;;;;;
tm315424;MOVIE;2018;108;5,8;5457;6,295;5,8;GB, US;GB; US;;;;;
tm285107;MOVIE;2017;112;6,8;35458;12,817;7;GB, US;GB; US;;;;;
tm306301;MOVIE;2018;82;5,5;7534;9,613;5,8;FR, US;FR; US;;;;;
tm244148;MOVIE;2018;105;6,5;60870;25,389;6,5;GB, US;GB; US;;;;;
ts89069;SHOW;2018;11;7,7;106;13,724;7,6;DK, US;DK; US;;;;;
tm409766;MOVIE;2018;110;5,7;13098;14,629;6;GB, US;GB; US;;;;;
tm322243;MOVIE;2017;83;6,3;14098;14,776;5,9;CA, US;CA; US;;;;;
tm406111;MOVIE;2018;96;5,8;7344;37,827;5,9;GB, US;GB; US;;;;;
tm357479;MOVIE;2017;90;3,4;11841;26,557;4,6;BG, US;BG; US;;;;;
tm285356;MOVIE;2017;136;7,2;17871;15,383;7,4;KH, US;KH; US;;;;;
tm353742;MOVIE;2017;93;5,4;9954;15,152;4,9;BG, US;BG; US;;;;;
tm348003;MOVIE;2017;87;5,7;11971;26,746;5,9;BG, US;BG; US;;;;;
tm420656;MOVIE;2018;89;4,2;7248;19,743;5,3;GB, US;GB; US;;;;;
tm285649;MOVIE;2017;111;6,4;25582;16,645;6,1;TR, US;TR; US;;;;;
tm307515;MOVIE;2017;105;5,1;4397;5,262;5;ES, US;ES; US;;;;;
tm349529;MOVIE;2017;113;8,3;4715;8,738;7,7;CU, US;CU; US;;;;;
tm358949;MOVIE;2017;83;6;1622;5,089;6,5;CA, US;CA; US;;;;;
tm330869;MOVIE;2018;90;3,9;4653;9,606;6;GB, US;GB; US;;;;;
tm350607;MOVIE;2017;69;5,4;440;13,259;5,9;CA, US;CA; US;;;;;
ts83457;SHOW;2018;7;8;98;4,49;8,3;ES, US;ES; US;;;;;
tm366590;MOVIE;2018;161;7,7;52227;8,906;7,4;IN, US;IN; US;;;;;
tm244321;MOVIE;2017;93;6,2;2284;5,027;6,8;MX, US;MX; US;;;;;
tm314295;MOVIE;2017;95;6,5;4092;7,95;6,1;NL, US;NL; US;;;;;
ts84782;SHOW;2018;8;6,6;416;10,943;6,5;KR, US;KR; US;;;;;
ts78099;SHOW;2017;43;6,5;559;12,934;6,6;AU, US;AU; US;;;;;
tm311898;MOVIE;2017;95;5,8;7948;11,022;5,4;CA, US;CA; US;;;;;
tm367264;MOVIE;2017;130;6,3;1302;8,714;6,9;CZ, US;CZ; US;;;;;
tm324042;MOVIE;2017;44;;;1,896;4,3;GB, US;GB; US;;;;;
tm323907;MOVIE;2017;19;;;1,991;5,8;CA, US;CA; US;;;;;
tm370430;MOVIE;2017;84;6;1502;5,251;6,6;MX, US;MX; US;;;;;
tm408257;MOVIE;2018;78;6,9;108;1,366;7,5;AR, US;AR; US;;;;;
tm431169;MOVIE;2018;97;7,2;465;2,399;6,3;TW, US;TW; US;;;;;
tm417392;MOVIE;2019;140;7,3;119020;23,761;7,2;AU, US;AU; US;;;;;
ts57213;SHOW;2019;51;8,4;24164;37,456;7,8;GB, US;GB; US;;;;;
tm239927;MOVIE;2019;112;7,3;45200;16,557;7,2;GB, US;GB; US;;;;;
tm460124;MOVIE;2020;78;6,1;14496;49,323;6,4;GB, US;GB; US;;;;;
tm824477;MOVIE;2020;95;6,3;21562;60,545;7,3;CN, US;CN; US;;;;;
tm361746;MOVIE;2019;106;6,6;10357;20,745;7,3;GB, US;GB; US;;;;;
tm358770;MOVIE;2019;95;5,3;22298;16,364;6;ES, US;ES; US;;;;;
tm471878;MOVIE;2020;113;6,6;3032;13,318;7,3;PT, US;PT; US;;;;;
tm464351;MOVIE;2020;116;4,3;14716;17,014;4,9;GB, US;GB; US;;;;;
tm827216;MOVIE;2019;67;8,1;10649;6,247;7,3;GB, US;GB; US;;;;;
tm924991;MOVIE;2020;95;4,4;6041;42,246;5;TH, US;TH; US;;;;;
ts251094;SHOW;2020;35;6,2;3049;3,185;9;IN, US;IN; US;;;;;
tm948128;MOVIE;2020;100;7,1;1867;6,316;7,1;CH, US;CH; US;;;;;
tm451512;MOVIE;2019;95;5,7;24063;16,264;5,8;GB, US;GB; US;;;;;
ts88312;SHOW;2020;58;7,1;2908;7,469;6,6;FR, US;FR; US;;;;;
tm981451;MOVIE;2020;71;6,8;38301;12,812;6,6;GB, US;GB; US;;;;;
ts237208;SHOW;2020;39;7,4;1178;3,672;6,9;GB, US;GB; US;;;;;
ts256764;SHOW;2020;24;8,3;1349;14,073;8,5;CN, US;CN; US;;;;;
tm837756;MOVIE;2019;112;7,3;7727;17,023;7,7;MX, US;MX; US;;;;;
tm894619;MOVIE;2020;107;6,3;10749;16,453;7,7;CA, US;CA; US;;;;;
ts90413;SHOW;2019;13;6,9;159;11,194;7;FR, US;FR; US;;;;;
tm470597;MOVIE;2019;89;7;536;3,716;6,8;CN, US;CN; US;;;;;
tm468724;MOVIE;2019;39;;;5,109;6,4;CN, US;CN; US;;;;;
tm822832;MOVIE;2020;95;6,5;671;1,985;6,1;PH, US;PH; US;;;;;
tm827168;MOVIE;2019;40;;;3,557;6,3;JP, US;JP; US;;;;;
tm945168;MOVIE;2020;113;7,2;6189;19,701;7,4;EG, US;EG; US;;;;;
ts250803;SHOW;2020;55;7,7;527;3,444;7,7;GB, US;GB; US;;;;;
tm932201;MOVIE;2019;75;;;2,206;8,2;TH, US;TH; US;;;;;
tm840761;MOVIE;2020;97;;;12,298;6,9;GB, US;GB; US;;;;;
tm856945;MOVIE;2020;31;;;7,155;6,4;CA, US;CA; US;;;;;
tm843345;MOVIE;2019;66;5,1;74;3,52;4;KR, US;KR; US;;;;;
tm845850;MOVIE;2019;112;;;27,102;8,1;MX, US;MX; US;;;;;
tm943771;MOVIE;2020;47;7,1;1434;39,273;6,4;IE, US;IE; US;;;;;
tm834121;MOVIE;2019;37;;;2,923;6,8;MX, US;MX; US;;;;;
tm825934;MOVIE;2019;23;6,2;29;3,101;6,3;CA, US;CA; US;;;;;
tm437379;MOVIE;2019;74;6,5;108;2,38;6;MX, US;MX; US;;;;;
ts264270;SHOW;2022;45;7;16425;40,449;7,8;GB, US;GB; US;;;;;
tm1043537;MOVIE;2022;128;6,9;1972;43,158;6,7;GB, US;GB; US;;;;;
tm852172;MOVIE;2022;98;7,3;4932;12,34;7,1;NL, US;NL; US;;;;;
ts300391;SHOW;2021;46;7,2;50140;60,49;7,6;AU, US;AU; US;;;;;
tm1048362;MOVIE;2021;127;6,4;71036;205,963;6,9;DE, US;DE; US;;;;;
tm983723;MOVIE;2021;140;7,8;4416;7,71;7,2;GB, US;GB; US;;;;;
tm347095;MOVIE;2021;100;6,5;36803;35,875;6,6;FR, US;FR; US;;;;;
tm1002815;MOVIE;2021;103;5,7;8278;116,672;6,4;CA, US;CA; US;;;;;
tm1092958;MOVIE;2021;85;5,3;13913;125,021;6;RO, US;RO; US;;;;;
tm1003630;MOVIE;2021;99;4,6;12339;267,501;7,1;FR, US;FR; US;;;;;
tm1020820;MOVIE;2021;107;5,6;16890;70,777;6,6;GB, US;GB; US;;;;;
tm1198745;MOVIE;2022;88;3;276;99,429;5,4;CA, US;CA; US;;;;;
tm858869;MOVIE;2021;117;5,6;44054;21,668;5,8;DE, US;DE; US;;;;;
tm912100;MOVIE;2021;129;6,1;13968;42,403;7;GB, US;GB; US;;;;;
tm434625;MOVIE;2021;99;7,2;24712;129,238;8,1;CN, US;CN; US;;;;;
tm1045741;MOVIE;2021;95;6,6;6432;28,612;7,5;MX, US;MX; US;;;;;
ts320302;SHOW;2022;55;6,6;2907;43,212;7,4;BR, US;BR; US;;;;;
tm1134006;MOVIE;2021;60;6,3;14315;10,912;6;GB, US;GB; US;;;;;
ts343426;SHOW;2022;40;;;2,632;;ZA, US;ZA; US;;;;;
tm362072;MOVIE;2021;98;6,5;5574;12,751;6,5;CA, US;CA; US;;;;;
tm950444;MOVIE;2021;107;6,6;4180;16,29;7,5;IN, US;IN; US;;;;;
tm894254;MOVIE;2021;95;6,8;9792;21,281;7,1;AU, US;AU; US;;;;;
ts243780;SHOW;2021;0;6,2;136;11,475;9,8;SG, US;SG; US;;;;;
ts299485;SHOW;2021;31;7,3;1193;15,774;7,7;ES, US;ES; US;;;;;
tm1047190;MOVIE;2021;81;6,4;709;3,953;6;GB, US;GB; US;;;;;
tm1038857;MOVIE;2021;96;6,8;383;2,996;;GB, US;GB; US;;;;;
tm1001267;MOVIE;2021;104;6,2;3948;68,203;7,2;RU, US;RU; US;;;;;
tm1119172;MOVIE;2021;59;7,1;743;32,746;7,7;AU, US;AU; US;;;;;
tm942277;MOVIE;2021;52;7,2;361;4,318;7,6;IL, US;IL; US;;;;;
tm90896;MOVIE;1976;124;7,2;768;3,768;5,4;DZ, EG;DZ; EG;;;;;
tm100027;MOVIE;1979;138;6,2;555;2,554;6,8;IN, SU;IN; SU;;;;;
tm151332;MOVIE;1989;105;6,5;643;3,021;5,3;EG, FR;EG; FR;;;;;
tm52274;MOVIE;1982;108;6,3;149;1,069;5,5;FR, LB;FR; LB;;;;;
tm189171;MOVIE;1993;124;6,7;1564;3,259;6,3;AR, ES;AR; ES;;;;;
tm191614;MOVIE;1997;136;7,1;2825;3,928;6,6;EG, FR;EG; FR;;;;;
tm44776;MOVIE;1999;106;5,9;987;0,981;5,9;EG, FR;EG; FR;;;;;
tm117840;MOVIE;1994;129;6,5;998;3,436;5,6;EG, FR;EG; FR;;;;;
tm449775;MOVIE;1991;162;5,9;66;1,406;5;IN, SU;IN; SU;;;;;
tm30205;MOVIE;2008;108;8;221095;20,113;7,7;HK, CN;HK; CN;;;;;
ts21421;SHOW;2005;11;3,9;93;21,257;7,1;ES, GB;ES; GB;;;;;
tm103095;MOVIE;2010;108;7,5;103673;3,156;7,4;CN, HK;CN; HK;;;;;
tm164557;MOVIE;2005;107;6,3;8536;15,248;6,7;HK, JP;HK; JP;;;;;
ts63295;SHOW;2006;72;8,7;1034;2,452;9;ES, AR;ES; AR;;;;;
tm62369;MOVIE;2008;110;6,6;2256;7,895;6,3;CN, HK;CN; HK;;;;;
tm23977;MOVIE;2006;110;6,3;1120;2,443;5,9;CL, AR;CL; AR;;;;;
tm135795;MOVIE;2003;80;6,4;739;1,434;5;FR, LB;FR; LB;;;;;
tm21155;MOVIE;2006;80;6,7;209;1,772;5,5;LB, FR;LB; FR;;;;;
tm21956;MOVIE;2006;127;5,2;664;1,209;5,6;TH, IN;TH; IN;;;;;
tm176111;MOVIE;2011;128;5,9;1741;3,909;6,2;CN, HK;CN; HK;;;;;
tm183037;MOVIE;2011;139;7,1;52338;7,283;7;DE, IN;DE; IN;;;;;
tm160021;MOVIE;2011;122;6,7;927;11,477;6,6;CN, HK;CN; HK;;;;;
tm56734;MOVIE;2012;81;4,5;347;2,685;3,8;GB, NG;GB; NG;;;;;
tm154797;MOVIE;2014;85;5,7;28295;15,247;5,7;CA, KR;CA; KR;;;;;
tm159796;MOVIE;2014;90;5,6;42137;31,413;5,9;CA, FR;CA; FR;;;;;
tm170919;MOVIE;2013;106;6,5;9535;32,55;6,5;AR, ES;AR; ES;;;;;
tm138431;MOVIE;2014;90;8,2;11403;7,354;8;CD, GB;CD; GB;;;;;
tm165504;MOVIE;2013;130;6,4;3255;5,84;6,1;CN, HK;CN; HK;;;;;
tm148662;MOVIE;2014;98;7,3;2105;34,934;7,9;VE, AR;VE; AR;;;;;
tm200926;MOVIE;2014;96;7,3;130;0,923;4;AE, LB;AE; LB;;;;;
tm178234;MOVIE;2013;87;6,7;172;1,627;4,5;AE, LB;AE; LB;;;;;
tm242705;MOVIE;2016;98;7;72460;20,038;7,1;BE, FR;BE; FR;;;;;
ts38090;SHOW;2015;54;7,9;16273;45,242;7,9;CA, FR;CA; FR;;;;;
ts42077;SHOW;2016;54;7,9;18575;28,95;7,9;GB, IT;GB; IT;;;;;
tm205812;MOVIE;2016;108;7,2;38308;10,913;7,2;IE, ZA;IE; ZA;;;;;
tm230551;MOVIE;2015;105;7;54128;33,711;7;HK, CN;HK; CN;;;;;
ts38731;SHOW;2016;51;7,1;3658;14,262;6,9;GB, IE;GB; IE;;;;;
tm136061;MOVIE;2015;106;6,9;41529;9,53;7,3;FR, GB;FR; GB;;;;;
tm244507;MOVIE;2016;118;7,5;11495;7,579;7,3;AR, ES;AR; ES;;;;;
tm275800;MOVIE;2016;110;6,8;3844;18,073;7;AR, ES;AR; ES;;;;;
tm232950;MOVIE;2016;111;5,8;2325;6,786;6;SK, CZ;SK; CZ;;;;;
tm244513;MOVIE;2016;105;7,4;9739;9,524;7,8;QA, FR;QA; FR;;;;;
tm211461;MOVIE;2015;108;6,2;2722;7,255;6;MA, FR;MA; FR;;;;;
tm242646;MOVIE;2016;105;5,9;3209;7,979;6;ES, FR;ES; FR;;;;;
tm201906;MOVIE;2016;127;6,7;4478;7,006;5,8;FR, BE;FR; BE;;;;;
tm252245;MOVIE;2016;40;;;6,399;7,4;SY, GB;SY; GB;;;;;
tm232832;MOVIE;2016;126;6,6;1408;27,507;6,9;NO, SE;NO; SE;;;;;
tm246543;MOVIE;2016;98;6,3;1336;4,917;6,2;GL, FR;GL; FR;;;;;
tm327551;MOVIE;2016;86;7,7;279;2,526;7,1;ES, DK;ES; DK;;;;;
ts81898;SHOW;2016;11;7,5;122;1,284;8;AU, GB;AU; GB;;;;;
tm224255;MOVIE;2015;107;7,1;1395;1,168;6,7;LB, QA;LB; QA;;;;;
tm375681;MOVIE;2016;90;5,2;697;3,625;5,7;CN, HK;CN; HK;;;;;
tm232947;MOVIE;2016;94;5,5;1884;3,764;5,6;GB, IN;GB; IN;;;;;
tm244635;MOVIE;2016;95;5,8;273;5,917;4,9;CL, FR;CL; FR;;;;;
tm244041;MOVIE;2016;94;4,5;30;0,933;5;GB, NL;GB; NL;;;;;
tm235005;MOVIE;2015;106;5,1;183;2,128;;CA, NG;CA; NG;;;;;
tm287684;MOVIE;2017;94;6,3;92788;35,205;6,2;GB, CA;GB; CA;;;;;
tm350379;MOVIE;2018;91;6,4;30444;67,252;7,4;FR, CA;FR; CA;;;;;
ts55781;SHOW;2017;55;7,4;10705;13,547;7;BE, FR;BE; FR;;;;;
tm244325;MOVIE;2018;126;5,4;34788;14,672;5,6;GB, DE;GB; DE;;;;;
tm245176;MOVIE;2017;113;6,3;22854;47,136;6,5;IQ, GB;IQ; GB;;;;;
tm351101;MOVIE;2018;98;6,4;11561;16,218;6,4;ES, FR;ES; FR;;;;;
tm219258;MOVIE;2017;95;6,6;21164;22,162;7,1;IE, CA;IE; CA;;;;;
tm407827;MOVIE;2018;105;7,1;14046;12,498;7,2;NL, BE;NL; BE;;;;;
tm324820;MOVIE;2018;95;6,7;4263;8,358;7,1;JP, FR;JP; FR;;;;;
ts309731;SHOW;2018;11;5,3;111;9,315;9,3;ES, IT;ES; IT;;;;;
ts82705;SHOW;2018;16;7,5;663;10,833;8,3;BR, CA;BR; CA;;;;;
tm429208;MOVIE;2018;90;6,6;16964;18,147;7;CA, CN;CA; CN;;;;;
tm374313;MOVIE;2018;115;5,9;2427;6,455;6,1;ZA, GB;ZA; GB;;;;;
ts79660;SHOW;2017;25;6,5;1826;25,533;7,4;CA, GB;CA; GB;;;;;
tm263427;MOVIE;2017;129;6,4;15541;20,473;6,5;ES, DE;ES; DE;;;;;
tm358666;MOVIE;2018;94;6,6;4255;9,799;5,7;CH, DE;CH; DE;;;;;
tm405849;MOVIE;2018;74;6,6;7206;67,856;6,8;CN, JP;CN; JP;;;;;
tm405738;MOVIE;2018;103;5,6;4684;19,496;6,3;AR, ES;AR; ES;;;;;
tm424032;MOVIE;2018;100;7,1;5934;10,223;7,3;ES, AR;ES; AR;;;;;
tm311319;MOVIE;2017;106;5,2;3210;19,634;5,6;HK, CN;HK; CN;;;;;
tm418870;MOVIE;2018;111;6,4;2607;9,299;5,9;FR, BE;FR; BE;;;;;
tm299764;MOVIE;2017;104;6,5;5713;8,575;6,2;MX, ES;MX; ES;;;;;
tm346334;MOVIE;2017;85;6,3;2271;3,357;6,2;GB, IS;GB; IS;;;;;
tm409817;MOVIE;2018;99;7,7;6893;6,156;7,1;FR, IN;FR; IN;;;;;
tm270987;MOVIE;2017;86;5,5;2778;20,528;5,9;FR, CA;FR; CA;;;;;
tm444469;MOVIE;2018;101;4,6;2297;6,97;5,4;SG, PH;SG; PH;;;;;
tm352033;MOVIE;2018;90;7;525;1,784;6,6;DE, IT;DE; IT;;;;;
tm410298;MOVIE;2018;129;6,7;160;1,581;7,2;FR, IT;FR; IT;;;;;
tm331117;MOVIE;2017;104;6,5;2550;7,246;6,8;BE, FR;BE; FR;;;;;
tm416620;MOVIE;2018;125;6,9;2854;7,865;7,2;FR, ES;FR; ES;;;;;
tm429174;MOVIE;2018;127;6,3;3819;8,216;6,3;FR, ES;FR; ES;;;;;
tm446206;MOVIE;2017;30;;;12,832;6,8;IE, CA;IE; CA;;;;;
tm376903;MOVIE;2018;95;5,8;965;12,759;6;CL, AR;CL; AR;;;;;
tm324204;MOVIE;2017;80;4,7;728;8,631;5,5;IN, MX;IN; MX;;;;;
tm348467;MOVIE;2017;87;6;763;12,419;5,7;FR, AR;FR; AR;;;;;
tm424898;MOVIE;2018;101;5,7;549;3,058;6;MX, FI;MX; FI;;;;;
tm356684;MOVIE;2018;83;;;6,184;4,9;BE, ES;BE; ES;;;;;
tm408892;MOVIE;2018;96;5,1;498;15,361;5,3;ES, IT;ES; IT;;;;;
tm362121;MOVIE;2018;96;5,9;2762;9,709;5,6;NL, MX;NL; MX;;;;;
tm325433;MOVIE;2017;90;5;973;6,135;5,1;AR, ES;AR; ES;;;;;
tm412515;MOVIE;2017;69;5,6;385;2,029;5,8;IT, AR;IT; AR;;;;;
tm438250;MOVIE;2018;50;6,2;493;3,708;5,9;MX, AR;MX; AR;;;;;
tm459024;MOVIE;2017;66;6,3;211;1,4;6;AR, IT;AR; IT;;;;;
tm376844;MOVIE;2018;89;3,7;280;7,002;5,3;MX, CO;MX; CO;;;;;
tm352642;MOVIE;2018;15;;;1,753;;LB, PS;LB; PS;;;;;
tm364769;MOVIE;2017;138;7,5;397;1,234;8,1;IN, NP;IN; NP;;;;;
tm328041;MOVIE;2017;102;6,2;1863;2,045;5,7;IN, BD;IN; BD;;;;;
tm478147;MOVIE;2018;76;6,4;24;1,4;5;NO, NG;NO; NG;;;;;
tm479734;MOVIE;2018;105;5,1;43;1,486;;ZA, CA;ZA; CA;;;;;
tm327926;MOVIE;2017;79;6,2;59;0,635;5;AE, LB;AE; LB;;;;;
tm463592;MOVIE;2018;18;;;3,403;5,8;JP, GB;JP; GB;;;;;
tm863808;MOVIE;2020;84;8,1;51232;19,276;8;ZA, GB;ZA; GB;;;;;
tm348403;MOVIE;2019;87;6,8;13267;14,16;6,9;GB, FR;GB; FR;;;;;
tm315255;MOVIE;2019;107;7;30694;15,801;7,3;CN, HK;CN; HK;;;;;
tm893799;MOVIE;2020;92;6,3;9264;10,749;6,7;BE, FR;BE; FR;;;;;
tm426638;MOVIE;2019;110;5,7;3767;8,439;6,9;IE, GB;IE; GB;;;;;
tm828069;MOVIE;2020;100;6,8;5396;7,877;6,4;IE, GB;IE; GB;;;;;
tm936236;MOVIE;2020;86;5,1;9608;33,009;5,6;NO, FI;NO; FI;;;;;
ts188991;SHOW;2020;50;6,3;4718;10,557;7,3;MX, ES;MX; ES;;;;;
tm897732;MOVIE;2020;97;5,8;2609;13,949;7,1;BE, FR;BE; FR;;;;;
ts225460;SHOW;2020;54;;;25,019;7,5;DE, AT;DE; AT;;;;;
tm425698;MOVIE;2019;94;5,8;5480;9,548;5,6;IN, GB;IN; GB;;;;;
tm942240;MOVIE;2020;99;6,8;4236;18,282;7,9;BR, MX;BR; MX;;;;;
tm864480;MOVIE;2020;96;6,1;6732;18,962;6,2;AR, ES;AR; ES;;;;;
tm503508;MOVIE;2019;107;5,9;14154;10,937;5,9;JP, GB;JP; GB;;;;;
tm554944;MOVIE;2020;100;5,5;20033;14,358;5,7;IT, GB;IT; GB;;;;;
tm819054;MOVIE;2020;98;5,8;1195;8,844;5,9;BE, FR;BE; FR;;;;;
ts192297;SHOW;2019;6;5,1;77;2,388;10;GB, NL;GB; NL;;;;;
ts82739;SHOW;2019;47;6,3;871;9,713;6,9;NL, BE;NL; BE;;;;;
tm514494;MOVIE;2020;139;6,2;6215;35,645;6,5;DE, ES;DE; ES;;;;;
tm857921;MOVIE;2020;24;;;2,867;7;PS, QA;PS; QA;;;;;
tm450698;MOVIE;2019;107;6,2;6071;12,948;6,2;FR, IT;FR; IT;;;;;
tm351938;MOVIE;2019;77;3,9;3219;10,312;4,3;FR, BE;FR; BE;;;;;
tm460360;MOVIE;2019;105;5,9;3189;7,59;5,8;FR, ES;FR; ES;;;;;
tm1127695;MOVIE;2019;148;7,2;6239;12,322;6,9;ES, FR;ES; FR;;;;;
tm818786;MOVIE;2020;93;4,9;988;3,187;5,8;ES, MX;ES; MX;;;;;
ts222803;SHOW;2019;37;7,3;1119;3,895;7,1;PE, AR;PE; AR;;;;;
tm925218;MOVIE;2020;104;5,2;391;9,657;4,9;HK, CN;HK; CN;;;;;
tm485801;MOVIE;2019;94;4,3;1122;8,357;5,4;ES, PT;ES; PT;;;;;
tm948916;MOVIE;2020;100;5,4;3712;7,903;5,7;AT, DE;AT; DE;;;;;
ts224796;SHOW;2020;51;6,3;716;4,13;7;MY, TW;MY; TW;;;;;
tm375446;MOVIE;2020;100;5,1;2279;18,93;5,4;DE, NO;DE; NO;;;;;
tm954303;MOVIE;2020;90;2,8;377;6,368;4,8;ES, CO;ES; CO;;;;;
tm883113;MOVIE;2020;80;;;17,714;6,2;BE, FR;BE; FR;;;;;
tm879609;MOVIE;2019;50;6,7;772;10,036;6,5;GB, CA;GB; CA;;;;;
tm469432;MOVIE;2020;91;7,6;743;4,613;5;AU, GB;AU; GB;;;;;
tm465984;MOVIE;2019;111;;;3,033;5;CN, ES;CN; ES;;;;;
tm421560;MOVIE;2019;109;5,9;1381;10,018;6,5;FR, BE;FR; BE;;;;;
tm816992;MOVIE;2020;110;6,1;4064;11,922;6,7;HK, CN;HK; CN;;;;;
tm847008;MOVIE;2020;102;6,4;313;2,353;7;FR, BR;FR; BR;;;;;
tm946718;MOVIE;2020;109;;;3,064;6;CA, LK;CA; LK;;;;;
tm925186;MOVIE;2020;106;3,9;977;9,692;5,6;AO, ZA;AO; ZA;;;;;
tm844978;MOVIE;2019;66;6,6;218;2,641;7;GT, UY;GT; UY;;;;;
tm918258;MOVIE;2020;107;5,8;597;43,263;6,5;AR, CO;AR; CO;;;;;
tm818499;MOVIE;2019;92;5,3;267;3,483;5,2;SG, MY;SG; MY;;;;;
tm683841;MOVIE;2019;118;7,4;1033;8,244;6;HK, PH;HK; PH;;;;;
tm453994;MOVIE;2019;105;7;731;1,929;7,3;CA, NO;CA; NO;;;;;
ts235689;SHOW;2020;64;4,9;111;3,946;7,5;CN, TW;CN; TW;;;;;
tm834653;MOVIE;2019;97;5,9;375;2,567;;EG, SA;EG; SA;;;;;
tm474405;MOVIE;2019;107;6,2;172;0,776;4;PH, JP;PH; JP;;;;;
tm1014947;MOVIE;2022;102;6,5;18057;190,822;6,8;DK, IS;DK; IS;;;;;
tm1019177;MOVIE;2021;104;5,4;7434;23,892;5,6;CH, DE;CH; DE;;;;;
tm1087461;MOVIE;2021;87;5;10906;505,736;6,3;GB, SE;GB; SE;;;;;
tm1027081;MOVIE;2021;121;6,1;44006;65,137;7,1;GB, DE;GB; DE;;;;;
tm897466;MOVIE;2021;95;7,5;4458;8,735;7,9;FR, LU;FR; LU;;;;;
tm981945;MOVIE;2021;110;6,6;16302;32,963;7,5;GB, CA;GB; CA;;;;;
tm1038327;MOVIE;2021;109;5,6;25253;79,676;6,3;BR, IT;BR; IT;;;;;
tm1087160;MOVIE;2021;93;5,4;1682;37,39;5,9;CL, PE;CL; PE;;;;;
tm1164962;MOVIE;2022;95;5,8;3704;493,927;6;FR, BE;FR; BE;;;;;
tm1177856;MOVIE;2022;96;5,7;2125;301,796;6,7;PE, ES;PE; ES;;;;;
tm1131061;MOVIE;2021;84;7,7;2146;166,39;7,6;CA, GB;CA; GB;;;;;
ts239188;SHOW;2021;44;5,7;2302;10,995;7,7;AT, DE;AT; DE;;;;;
tm1029256;MOVIE;2021;106;7;10748;62,323;6,8;NL, BE;NL; BE;;;;;
tm1077201;MOVIE;2021;126;6,3;6699;28,991;6;BE, FR;BE; FR;;;;;
tm1022893;MOVIE;2021;117;4,7;2079;169,642;6,4;NZ, HK;NZ; HK;;;;;
tm1000037;MOVIE;2021;126;5,4;889;16,368;5,3;CZ, DE;CZ; DE;;;;;
ts287853;SHOW;2021;45;5,1;293;2,967;6,9;BE, LU;BE; LU;;;;;
tm1002869;MOVIE;2021;31;6,2;69;4,603;8,8;GB, IT;GB; IT;;;;;
tm1150800;MOVIE;2022;106;5,5;356;3,077;6,8;CA, ZA;CA; ZA;;;;;
tm980657;MOVIE;2021;130;6,6;2676;6,269;7,2;CN, TW;CN; TW;;;;;
tm1063013;MOVIE;2021;108;5,5;3385;37,828;6;RO, SE;RO; SE;;;;;
ts283614;SHOW;2021;33;5,3;572;38,749;7,4;FR, IT;FR; IT;;;;;
tm1161223;MOVIE;2022;12;6,9;;5,091;5,9;IE, GB;IE; GB;;;;;
tm975741;MOVIE;2021;72;6,5;126;2,825;5,7;CN, GB;CN; GB;;;;;
tm919869;MOVIE;2021;111;6;3095;5,162;5,8;DE, FR;DE; FR;;;;;
tm1036542;MOVIE;2021;32;;;2,464;7,8;HU, CA;HU; CA;;;;;
tm462311;MOVIE;2022;89;5,6;938;27,541;7;BE, DE;BE; DE;;;;;
tm1120766;MOVIE;2021;84;7;493;5,362;7,1;FR, BE;FR; BE;;;;;
tm856634;MOVIE;2021;158;6;11596;12,484;6,4;GB, IN;GB; IN;;;;;
tm1091956;MOVIE;2021;101;4,9;133;1,509;6,7;PH, FO;PH; FO;;;;;
tm1080697;MOVIE;2021;99;5,7;118;2,535;9;TZ, GB;TZ; GB;;;;;
tm996479;MOVIE;2021;106;4,5;758;1,658;5,3;IN, GB;IN; GB;;;;;
tm1045018;MOVIE;2021;88;6,5;32;0,709;;NG, CA;NG; CA;;;;;
tm44204;MOVIE;1961;158;7,5;50150;15,405;7,4;US, GB;US; GB;;;;;
tm180542;MOVIE;1984;229;8,3;342335;21,322;8,4;US, IT;US; IT;;;;;
tm11556;MOVIE;1995;107;6,5;92224;17,543;6,5;US, JP;US; JP;;;;;
ts22176;SHOW;1997;44;8,4;90196;167,57;8,2;US, CA;US; CA;;;;;
ts22193;SHOW;1994;26;7,8;9708;30,176;7,9;US, CA;US; CA;;;;;
tm44402;MOVIE;1999;127;7,3;180532;17,613;7,5;US, DE;US; DE;;;;;
tm189433;MOVIE;1993;112;6;75244;31,688;6,2;US, FR;US; FR;;;;;
tm1822;MOVIE;1994;93;4,5;9208;9,773;5,5;US, JP;US; JP;;;;;
