id;type;release_year;runtime;genres;genres.1;genres.2;genres.3;genres.4;genres.5;genres.6;genres.7;genres.8;genres.9;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
ts241854;SHOW;2021;24;action, scifi;action;scifi;;;;;;;;;;33,787;7,9
tm1030495;MOVIE;2021;71;thriller, horror;thriller;horror;;;;;;;;;;317,06;5,4
ts313689;SHOW;2021;60;drama, comedy;drama;comedy;;;;;;;;;;14,862;8,8
ts343426;SHOW;2022;40;crime, documentation;crime;documentation;;;;;;;;;;2,632;
ts297031;SHOW;2021;24;action, scifi;action;scifi;;;;;;;;;;8,626;8,3
ts284862;SHOW;2021;30;drama, comedy;drama;comedy;;;;;;;;;;1,4;7,8
tm1173363;MOVIE;2022;60;action, music;action;music;;;;;;;;;;1,878;
ts342479;SHOW;2022;30;comedy, family;comedy;family;;;;;;;;;;7,505;10
ts273461;SHOW;2021;43;action, scifi;action;scifi;;;;;;;;;;40,681;8,8
tm1174919;MOVIE;2022;58;comedy, documentation;comedy;documentation;;;;;;;;;;3,189;2
ts319464;SHOW;2021;59;animation, family;animation;family;;;;;;;;;;1,01;
tm1027297;MOVIE;2021;99;drama, comedy;drama;comedy;;;;;;;;;;3,231;7
tm1073802;MOVIE;2021;132;comedy, drama;comedy;drama;;;;;;;;;;7,415;7,2
tm1030071;MOVIE;2021;140;drama, comedy;drama;comedy;;;;;;;;;;4,446;7,5
tm1091823;MOVIE;2021;122;thriller, horror;thriller;horror;;;;;;;;;;1,844;6,9
tm1042277;MOVIE;2021;61;documentation, music;documentation;music;;;;;;;;;;4,951;8,7
tm1183575;MOVIE;2022;55;comedy, documentation;comedy;documentation;;;;;;;;;;3,069;5
tm945283;MOVIE;2021;101;thriller, drama;thriller;drama;;;;;;;;;;6,537;5,5
tm1159298;MOVIE;2022;13;family, thriller;family;thriller;;;;;;;;;;293,389;4,9
ts297132;SHOW;2021;26;action, animation;action;animation;;;;;;;;;;6,601;5
tm1032950;MOVIE;2021;91;comedy, fantasy;comedy;fantasy;;;;;;;;;;3,105;8,7
tm1108171;MOVIE;2021;74;music, documentation;music;documentation;;;;;;;;;;1,036;8,5
tm144046;MOVIE;2014;86;comedy;comedy;;;;;;;;;6,3;;20,423;5,9
tm163066;MOVIE;2013;12;documentation;documentation;;;;;;;;;7,8;;1,4;5
tm995893;MOVIE;2017;10;documentation;documentation;;;;;;;;;7,5;;0,998;6
tm826563;MOVIE;2019;93;romance;romance;;;;;;;;;5,3;;18,575;6,5
tm835869;MOVIE;2019;103;war;war;;;;;;;;;5,6;;27,926;6,5
tm931436;MOVIE;2020;80;action;action;;;;;;;;;4,3;;8,443;6,3
tm1172010;MOVIE;2020;49;;;;;;;;;;;6,5;;;
tm984018;MOVIE;2020;8;animation;animation;;;;;;;;;6,9;;4,434;7
tm1113921;MOVIE;2019;27;;;;;;;;;;;7,7;;;
tm1039147;MOVIE;2021;39;documentation;documentation;;;;;;;;;5,3;;6,782;7
tm1096769;MOVIE;2021;40;documentation;documentation;;;;;;;;;7,1;;16,605;6,7
tm1040688;MOVIE;2021;22;drama;drama;;;;;;;;;7,7;;4,25;6,5
tm1159301;MOVIE;2022;13;drama;drama;;;;;;;;;6,5;;71,392;6,4
tm1161223;MOVIE;2022;12;animation;animation;;;;;;;;;6,9;;5,091;5,9
tm1108010;MOVIE;2021;68;animation;animation;;;;;;;;;7,8;;9,051;5,8
tm96649;MOVIE;1980;99;western, crime;western;crime;;;;;;;;6,9;11329;8,808;6,6
tm419052;MOVIE;1983;151;family, romance;family;romance;;;;;;;;6,3;70;0,892;7
tm191374;MOVIE;1997;101;horror, thriller;horror;thriller;;;;;;;;5,7;142696;18,102;5,9
tm55732;MOVIE;1998;100;thriller, horror;thriller;horror;;;;;;;;4,7;73269;17,756;5,3
tm7073;MOVIE;1991;91;action, scifi;action;scifi;;;;;;;;4,5;3178;8,52;5,1
ts288536;SHOW;2010;57;reality, european;reality;european;;;;;;;;8,6;9564;10,825;7,7
tm78671;MOVIE;2007;88;thriller, crime;thriller;crime;;;;;;;;6,1;41052;9,202;6
tm79442;MOVIE;2007;115;thriller, action;thriller;action;;;;;;;;8;627009;25,464;7,4
tm26897;MOVIE;2008;106;thriller, action;thriller;action;;;;;;;;6,6;441023;30,147;6,3
tm109304;MOVIE;2002;111;horror, european;horror;european;;;;;;;;7,1;341888;37,892;6,6
tm82985;MOVIE;2004;95;thriller, comedy;thriller;comedy;;;;;;;;5,8;47049;13,29;5,5
tm167516;MOVIE;2005;101;romance, comedy;romance;comedy;;;;;;;;5,5;60693;18,681;6,2
tm141390;MOVIE;2009;97;horror, thriller;horror;thriller;;;;;;;;5,5;105938;42,83;5,8
tm150214;MOVIE;2003;97;horror, action;horror;action;;;;;;;;5,7;117986;50,824;6
tm137362;MOVIE;2003;98;horror, crime;horror;crime;;;;;;;;6,2;140741;73,702;6,2
ts31514;SHOW;2003;23;animation, family;animation;family;;;;;;;;7;13;26,42;6,6
tm71119;MOVIE;2007;90;action, comedy;action;comedy;;;;;;;;3,6;11138;8,685;5
tm24576;MOVIE;2006;95;action, animation;action;animation;;;;;;;;6,4;3975;64,608;7,1
tm175687;MOVIE;2005;85;war, documentation;war;documentation;;;;;;;;7,6;778;1,911;7
tm101684;MOVIE;2010;110;romance, comedy;romance;comedy;;;;;;;;5,3;5060;4,185;4,8
tm82718;MOVIE;2004;127;scifi, comedy;scifi;comedy;;;;;;;;8;61797;6,948;7,2
tm237621;MOVIE;2009;122;horror, thriller;horror;thriller;;;;;;;;4,4;243;2,064;4,3
tm34924;MOVIE;2008;109;thriller, action;thriller;action;;;;;;;;6,8;2191;5,847;6,7
ts124246;SHOW;2010;20;animation, action;animation;action;;;;;;;;4,2;57;1,484;
tm140653;MOVIE;2009;117;romance, comedy;romance;comedy;;;;;;;;5,6;708;3,369;5,1
tm100106;MOVIE;2010;110;romance, comedy;romance;comedy;;;;;;;;6,7;430;3,224;6,4
tm598375;MOVIE;2008;69;animation, fantasy;animation;fantasy;;;;;;;;6,4;310;1,229;6,8
tm160433;MOVIE;2011;117;romance, comedy;romance;comedy;;;;;;;;6,4;239367;89,01;6,6
tm173624;MOVIE;2011;105;romance, comedy;romance;comedy;;;;;;;;5,9;125098;27,533;5,6
ts35426;SHOW;2011;4;animation, european;animation;european;;;;;;;;5;37;3,268;5,8
ts45996;SHOW;2012;44;reality, documentation;reality;documentation;;;;;;;;7,4;264;14,65;8,1
ts55532;SHOW;2012;16;animation, european;animation;european;;;;;;;;7,6;16;4,054;5
ts27875;SHOW;2012;5;animation, family;animation;family;;;;;;;;6,4;89;6,158;5
tm71992;MOVIE;2012;130;thriller, action;thriller;action;;;;;;;;6,9;2165;3,149;6,5
tm30278;MOVIE;2012;150;thriller, action;thriller;action;;;;;;;;6;2433;2,302;6,7
tm70652;MOVIE;2012;167;action, thriller;action;thriller;;;;;;;;6,1;2034;1,635;5,5
tm165932;MOVIE;2011;134;thriller, action;thriller;action;;;;;;;;6,3;292;1,005;6,3
ts20351;SHOW;2014;64;reality, european;reality;european;;;;;;;;6,1;1975;31,913;5,6
tm160621;MOVIE;2013;107;thriller, horror;thriller;horror;;;;;;;;7,5;491048;150,432;7,5
tm180572;MOVIE;2013;106;thriller, horror;thriller;horror;;;;;;;;6,5;167549;52,127;6,7
tm151807;MOVIE;2014;77;horror, thriller;horror;thriller;;;;;;;;6,3;52233;13,284;6,4
tm161525;MOVIE;2013;100;horror, thriller;horror;thriller;;;;;;;;5,3;43149;35,625;5,6
tm184608;MOVIE;2013;92;horror, thriller;horror;thriller;;;;;;;;4,8;49312;46,799;5,4
tm141648;MOVIE;2014;120;fantasy, action;fantasy;action;;;;;;;;5,5;76395;49,025;5,5
tm138431;MOVIE;2014;90;war, documentation;war;documentation;;;;;;;;8,2;11403;7,354;8
ts75104;SHOW;2014;45;crime, action;crime;action;;;;;;;;6,2;660;2,366;6,3
tm168685;MOVIE;2013;120;thriller, action;thriller;action;;;;;;;;6,6;7103;7,945;6,7
ts75833;SHOW;2014;5;animation, family;animation;family;;;;;;;;6,1;65;8,658;5,7
tm145627;MOVIE;2014;107;horror, thriller;horror;thriller;;;;;;;;6,2;1285;1,445;4,6
ts121189;SHOW;2014;29;history, documentation;history;documentation;;;;;;;;9;327;0,77;
tm587320;MOVIE;2013;44;reality, european;reality;european;;;;;;;;6,8;21;;
tm179328;MOVIE;2013;105;romance, comedy;romance;comedy;;;;;;;;5,1;3357;3,266;5,1
tm139922;MOVIE;2014;85;music, documentation;music;documentation;;;;;;;;7,3;1649;3,199;7,3
ts67797;SHOW;2014;14;animation, european;animation;european;;;;;;;;5,6;30;1,298;7
tm169054;MOVIE;2013;130;romance, comedy;romance;comedy;;;;;;;;7,3;1007;3,356;8
tm188290;MOVIE;2013;100;romance, comedy;romance;comedy;;;;;;;;6,4;522;3,188;5,8
tm158546;MOVIE;2014;141;thriller, crime;thriller;crime;;;;;;;;6,1;4280;3,002;6,6
tm250364;MOVIE;2013;64;animation, fantasy;animation;fantasy;;;;;;;;7,4;31;0,6;
tm175364;MOVIE;2013;67;fantasy, animation;fantasy;animation;;;;;;;;7,1;33;1,077;6,2
tm138280;MOVIE;2014;147;action, thriller;action;thriller;;;;;;;;6,1;458;1,719;5,4
tm175577;MOVIE;2013;94;romance, comedy;romance;comedy;;;;;;;;6;108;0,709;6
ts37143;SHOW;2015;48;reality, documentation;reality;documentation;;;;;;;;8,4;4622;31,271;6,8
tm150928;MOVIE;2015;101;horror, thriller;horror;thriller;;;;;;;;6,8;233165;278,419;6,6
tm239676;MOVIE;2016;82;horror, thriller;horror;thriller;;;;;;;;6,6;123667;12,617;6,7
ts38783;SHOW;2016;50;war, thriller;war;thriller;;;;;;;;7,4;7831;17,549;6,6
ts38204;SHOW;2015;62;crime, documentation;crime;documentation;;;;;;;;8,6;93456;10,955;7,9
tm138614;MOVIE;2015;86;thriller, crime;thriller;crime;;;;;;;;6,3;32547;10,384;5,9
tm139841;MOVIE;2015;97;horror, thriller;horror;thriller;;;;;;;;5,3;53733;26,423;5,8
tm147082;MOVIE;2015;101;music, documentation;music;documentation;;;;;;;;7,6;13703;9,586;7,5
tm155102;MOVIE;2015;83;thriller, horror;thriller;horror;;;;;;;;5,3;14882;6,835;5,3
tm239707;MOVIE;2016;108;action, comedy;action;comedy;;;;;;;;5,7;45146;13,392;5,7
tm205437;MOVIE;2015;107;crime, documentation;crime;documentation;;;;;;;;7,4;1938;4,566;6,7
ts119087;SHOW;2015;3;animation, family;animation;family;;;;;;;;6,6;95;2,575;
tm205935;MOVIE;2015;92;thriller, action;thriller;action;;;;;;;;4,1;11180;19,682;4,6
tm211510;MOVIE;2016;91;horror, thriller;horror;thriller;;;;;;;;5,2;12918;14,776;5,4
tm282915;MOVIE;2016;72;fantasy, animation;fantasy;animation;;;;;;;;5,7;865;12,942;6,8
tm238748;MOVIE;2016;92;thriller, horror;thriller;horror;;;;;;;;4,5;15848;14,011;4,8
ts58068;SHOW;2016;48;crime, documentation;crime;documentation;;;;;;;;7,1;2747;3,8;7,4
tm225693;MOVIE;2015;82;music, documentation;music;documentation;;;;;;;;7,1;3357;5,617;6,8
tm421855;MOVIE;2015;181;family, reality;family;reality;;;;;;;;7,7;48;1,336;6,8
tm227029;MOVIE;2016;123;thriller, european;thriller;european;;;;;;;;6,9;7900;7,807;6,5
ts127430;SHOW;2016;21;animation, family;animation;family;;;;;;;;8,8;167;0,878;9
tm340927;MOVIE;2016;109;animation, comedy;animation;comedy;;;;;;;;6,8;157;1,903;9
tm238717;MOVIE;2016;88;romance, comedy;romance;comedy;;;;;;;;6,3;1681;1,775;6,5
ts42347;SHOW;2016;20;animation, family;animation;family;;;;;;;;5,7;349;7,049;8,3
tm263743;MOVIE;2016;106;thriller, horror;thriller;horror;;;;;;;;5,2;738;5,963;5,3
tm267112;MOVIE;2016;90;thriller, european;thriller;european;;;;;;;;5,1;294;1,943;4,8
tm287684;MOVIE;2017;94;horror, thriller;horror;thriller;;;;;;;;6,3;92788;35,205;6,2
ts79229;SHOW;2018;67;crime, documentation;crime;documentation;;;;;;;;8,1;29298;13,095;7,9
tm244192;MOVIE;2017;110;horror, thriller;horror;thriller;;;;;;;;6,5;129883;53,874;6,6
ts312241;SHOW;2017;6;scifi, horror;scifi;horror;;;;;;;;6,4;870;8,612;8
tm315340;MOVIE;2018;121;thriller, action;thriller;action;;;;;;;;6,9;25500;19,06;6,8
tm434202;MOVIE;2018;89;horror, thriller;horror;thriller;;;;;;;;4,8;13290;12,05;5
tm280828;MOVIE;2017;85;horror, comedy;horror;comedy;;;;;;;;6,4;86953;33,349;6,1
ts80705;SHOW;2018;48;crime, documentation;crime;documentation;;;;;;;;7,5;27516;10,581;7,5
tm232673;MOVIE;2018;85;thriller, horror;thriller;horror;;;;;;;;5,2;30499;27,064;5,6
ts77957;SHOW;2018;63;crime, documentation;crime;documentation;;;;;;;;8,1;9099;18,126;7,2
tm315424;MOVIE;2018;108;crime, comedy;crime;comedy;;;;;;;;5,8;5457;6,295;5,8
tm414220;MOVIE;2018;102;romance, comedy;romance;comedy;;;;;;;;5,7;14492;16,841;6,8
tm316414;MOVIE;2018;89;horror, thriller;horror;thriller;;;;;;;;5,5;16610;19,161;5,6
tm311921;MOVIE;2018;91;thriller, crime;thriller;crime;;;;;;;;6,6;11167;8,056;6,4
ts82560;SHOW;2018;41;action, documentation;action;documentation;;;;;;;;7,5;7158;11,337;6,5
tm414962;MOVIE;2018;110;thriller, horror;thriller;horror;;;;;;;;5,9;4209;11,16;6,3
tm412623;MOVIE;2018;105;romance, comedy;romance;comedy;;;;;;;;5,9;81639;79,881;7,3
tm306301;MOVIE;2018;82;thriller, horror;thriller;horror;;;;;;;;5,5;7534;9,613;5,8
ts83763;SHOW;2018;59;crime, thriller;crime;thriller;;;;;;;;7,4;4790;13,209;6,9
tm436470;MOVIE;2018;85;thriller, horror;thriller;horror;;;;;;;;5;4277;12,13;6,3
ts82892;SHOW;2018;46;crime, documentation;crime;documentation;;;;;;;;7,4;3937;6,502;7,2
ts79422;SHOW;2018;33;reality, comedy;reality;comedy;;;;;;;;7,4;4682;9,333;7,5
tm318200;MOVIE;2017;123;music, documentation;music;documentation;;;;;;;;7,5;950;7,169;6,3
ts228255;SHOW;2018;12;animation, family;animation;family;;;;;;;;4,8;36;2,605;7,2
tm352588;MOVIE;2018;97;thriller, scifi;thriller;scifi;;;;;;;;5,8;30611;12,489;6,2
ts86814;SHOW;2018;49;crime, documentation;crime;documentation;;;;;;;;6,8;3045;2,988;7
tm406111;MOVIE;2018;96;action, comedy;action;comedy;;;;;;;;5,8;7344;37,827;5,9
ts78299;SHOW;2018;15;animation, family;animation;family;;;;;;;;6,5;270;3,459;7,8
ts85686;SHOW;2018;22;reality, documentation;reality;documentation;;;;;;;;7,5;450;8,926;7,2
tm266652;MOVIE;2018;108;fantasy, action;fantasy;action;;;;;;;;6,4;11406;21,592;6,6
tm347530;MOVIE;2017;100;music, documentation;music;documentation;;;;;;;;7;12825;11,642;7,5
ts83071;SHOW;2018;42;reality, documentation;reality;documentation;;;;;;;;5,1;1119;10,365;5,2
tm285171;MOVIE;2017;104;thriller, horror;thriller;horror;;;;;;;;5,1;7904;14,594;5,3
tm357820;MOVIE;2018;94;horror, thriller;horror;thriller;;;;;;;;3,2;33769;10,26;3,7
ts86994;SHOW;2017;47;crime, documentation;crime;documentation;;;;;;;;3,8;1394;1,396;2,8
tm327199;MOVIE;2017;92;crime, action;crime;action;;;;;;;;4,9;6555;20,193;5,3
tm313974;MOVIE;2017;100;history, documentation;history;documentation;;;;;;;;7,4;7333;7,365;7
tm427465;MOVIE;2018;124;music, documentation;music;documentation;;;;;;;;7,6;4488;7,629;7,4
ts76511;SHOW;2017;59;reality, european;reality;european;;;;;;;;7;665;3,452;7,4
tm312767;MOVIE;2017;72;animation, fantasy;animation;fantasy;;;;;;;;5,5;300;18,103;7,2
tm320817;MOVIE;2017;169;thriller, action;thriller;action;;;;;;;;8,1;32573;6,017;7,2
tm370628;MOVIE;2018;65;music, comedy;music;comedy;;;;;;;;5,8;1276;4,789;6,2
ts54050;SHOW;2017;59;reality, action;reality;action;;;;;;;;7,3;2359;3,181;6
ts79330;SHOW;2018;45;reality, documentation;reality;documentation;;;;;;;;7,3;1073;6,951;8
tm350607;MOVIE;2017;69;fantasy, family;fantasy;family;;;;;;;;5,4;440;13,259;5,9
ts83457;SHOW;2018;7;animation, family;animation;family;;;;;;;;8;98;4,49;8,3
ts112279;SHOW;2018;49;history, documentation;history;documentation;;;;;;;;5,8;306;0,6;8
ts83554;SHOW;2018;48;crime, documentation;crime;documentation;;;;;;;;5,4;986;1,185;6,7
ts80030;SHOW;2018;45;reality, documentation;reality;documentation;;;;;;;;7,1;1324;12,572;7,2
tm422715;MOVIE;2018;128;horror, comedy;horror;comedy;;;;;;;;7,6;32814;6,664;7
tm346334;MOVIE;2017;85;crime, documentation;crime;documentation;;;;;;;;6,3;2271;3,357;6,2
ts85953;SHOW;2018;13;animation, family;animation;family;;;;;;;;7,5;26;0,893;5
tm375302;MOVIE;2018;69;reality, documentation;reality;documentation;;;;;;;;7,5;3637;10,75648;7,5
tm340587;MOVIE;2017;107;thriller, crime;thriller;crime;;;;;;;;7,2;12095;7,49;7
tm327708;MOVIE;2017;123;romance, comedy;romance;comedy;;;;;;;;7,5;23011;9,807;6,8
ts74959;SHOW;2017;41;reality, comedy;reality;comedy;;;;;;;;4;673;2,365;5,3
ts84484;SHOW;2018;41;reality, music;reality;music;;;;;;;;6,9;1590;6,673;6,5
tm359030;MOVIE;2018;89;scifi, family;scifi;family;;;;;;;;4,9;1010;7,032;6,4
tm447328;MOVIE;2018;58;music, documentation;music;documentation;;;;;;;;6,5;768;2,67;6,5
tm371619;MOVIE;2018;98;thriller, horror;thriller;horror;;;;;;;;4,2;1712;31,605;5,3
tm287041;MOVIE;2017;100;action, comedy;action;comedy;;;;;;;;5,4;1445;8,859;5,8
tm424162;MOVIE;2018;109;horror, comedy;horror;comedy;;;;;;;;6;749;2,614;6,7
tm423950;MOVIE;2018;74;horror, thriller;horror;thriller;;;;;;;;2,3;2282;11,289;2,7
tm372969;MOVIE;2018;133;romance, comedy;romance;comedy;;;;;;;;7,2;8187;6,683;6,7
tm299730;MOVIE;2017;101;thriller, scifi;thriller;scifi;;;;;;;;6,1;3575;13,263;6,3
ts76540;SHOW;2017;13;animation, comedy;animation;comedy;;;;;;;;7,3;82;1,4;7
tm361588;MOVIE;2017;84;animation, comedy;animation;comedy;;;;;;;;5,1;434;9,009;5,6
tm307767;MOVIE;2017;136;action, thriller;action;thriller;;;;;;;;5;4783;3,054;5,8
tm314272;MOVIE;2017;92;romance, comedy;romance;comedy;;;;;;;;5,8;737;6,442;6,8
ts84555;SHOW;2017;49;action, crime;action;crime;;;;;;;;6,7;144;6,419;10
tm463827;MOVIE;2018;92;thriller, horror;thriller;horror;;;;;;;;3,7;1652;3,089;4,4
tm408892;MOVIE;2018;96;thriller, european;thriller;european;;;;;;;;5,1;498;15,361;5,3
ts82631;SHOW;2018;53;crime, action;crime;action;;;;;;;;7,9;92;3,109;6
tm327951;MOVIE;2017;116;thriller, horror;thriller;horror;;;;;;;;5,2;534;6,813;5,6
tm321149;MOVIE;2018;88;animation, family;animation;family;;;;;;;;7,5;72;5,268;7,7
tm432313;MOVIE;2018;182;thriller, romance;thriller;romance;;;;;;;;8;1073;1,847;7
tm443283;MOVIE;2018;91;music, documentation;music;documentation;;;;;;;;7,1;94;1,272;8
tm422359;MOVIE;2018;110;thriller, horror;thriller;horror;;;;;;;;4,3;603;3,905;5
tm352951;MOVIE;2017;111;thriller, crime;thriller;crime;;;;;;;;6,6;234;1,775;6,2
ts272185;SHOW;2017;11;animation, comedy;animation;comedy;;;;;;;;8,4;32;0,6;
tm345225;MOVIE;2017;107;thriller, crime;thriller;crime;;;;;;;;6,5;2191;2,288;5
ts76646;SHOW;2017;26;action, comedy;action;comedy;;;;;;;;7;116;2,467;8
tm430666;MOVIE;2018;111;horror, comedy;horror;comedy;;;;;;;;5,6;677;2,209;6,9
